index,dBFS_norm
0,-0.07716934526751677
1,1.514293292064339
2,-0.07716934526751677
3,0.015350780325067972
4,0.05962529333570546
5,-0.10461140808754979
6,-0.01606247006653102
7,0.015350780325067972
8,-0.06033697050570334
9,-0.09175023346876732
10,0.05962529333570546
11,-0.10461140808754979
12,-0.09175023346876732
13,-0.01606247006653102
14,0.015350780325067972
15,-0.07716934526751677
16,-0.01606247006653102
17,-0.01606247006653102
18,-0.11611624732556156
19,-0.09175023346876732
20,-0.04042848392332508
21,-0.04042848392332508
22,-0.06033697050570334
23,0.05962529333570546
24,-0.07716934526751677
25,-0.07716934526751677
26,-0.01606247006653102
27,0.1353126795939859
28,-0.07716934526751677
29,1.514293292064339
30,0.015350780325067972
31,-0.09175023346876732
32,-0.04042848392332508
33,-0.04042848392332508
34,-0.01606247006653102
35,-0.07716934526751677
36,0.015350780325067972
37,-0.06033697050570334
38,-0.07716934526751677
39,-0.06033697050570334
40,-0.01606247006653102
41,-0.06033697050570334
42,0.1353126795939859
43,-0.04042848392332508
44,-0.09175023346876732
45,-0.04042848392332508
46,-0.01606247006653102
47,-0.06033697050570334
48,-0.04042848392332508
49,-0.04042848392332508
50,-0.09175023346876732
51,-0.07716934526751677
52,0.015350780325067972
53,0.015350780325067972
54,-0.06033697050570334
55,0.1353126795939859
56,-0.09175023346876732
57,-0.07716934526751677
58,-0.04042848392332508
59,-0.01606247006653102
60,-0.01606247006653102
61,-0.04042848392332508
62,-0.07716934526751677
63,-0.04042848392332508
64,-0.06033697050570334
65,-0.01606247006653102
66,-0.04042848392332508
67,-0.01606247006653102
68,0.015350780325067972
69,-0.10461140808754979
70,-0.04042848392332508
71,-0.04042848392332508
72,-0.06033697050570334
73,-0.07716934526751677
74,-0.01606247006653102
75,-0.04042848392332508
76,-0.04042848392332508
77,-0.07716934526751677
78,0.015350780325067972
79,-0.06033697050570334
80,-0.04042848392332508
81,0.015350780325067972
82,-0.11611624732556156
83,-0.01606247006653102
84,-0.01606247006653102
85,0.015350780325067972
86,-0.06033697050570334
87,-0.01606247006653102
88,-0.06033697050570334
89,-0.07716934526751677
90,-0.04042848392332508
91,0.015350780325067972
92,-0.07716934526751677
93,1.514293292064339
94,-0.04042848392332508
95,-0.09175023346876732
96,-0.04042848392332508
97,0.015350780325067972
98,-0.01606247006653102
99,-0.04042848392332508
100,-0.01606247006653102
101,-0.07716934526751677
102,-0.04042848392332508
103,-0.04042848392332508
104,0.015350780325067972
105,-0.10461140808754979
106,0.05962529333570546
107,0.015350780325067972
108,-0.09175023346876732
109,-0.06033697050570334
110,0.015350780325067972
111,-0.06033697050570334
112,-0.04042848392332508
113,-0.01606247006653102
114,-0.07716934526751677
115,-0.07716934526751677
116,-0.06033697050570334
117,-0.04042848392332508
118,-0.06033697050570334
119,0.05962529333570546
120,-0.10461140808754979
121,-0.06033697050570334
122,0.05962529333570546
123,-0.04042848392332508
124,-0.06033697050570334
125,-0.01606247006653102
126,-0.06033697050570334
127,-0.06033697050570334
128,-0.07716934526751677
129,-0.01606247006653102
130,-0.04042848392332508
131,0.015350780325067972
132,1.514293292064339
133,-0.11611624732556156
134,-0.04042848392332508
135,0.015350780325067972
136,-0.01606247006653102
137,-0.10461140808754979
138,0.015350780325067972
139,-0.09175023346876732
140,-0.06033697050570334
141,-0.06033697050570334
142,0.015350780325067972
143,-0.06033697050570334
144,0.05962529333570546
145,0.05962529333570546
146,-0.1265235347940101
147,-0.04042848392332508
148,-0.04042848392332508
149,-0.04042848392332508
150,-0.06033697050570334
151,0.015350780325067972
152,-0.06033697050570334
153,-0.07716934526751677
154,0.015350780325067972
155,0.015350780325067972
156,-0.09175023346876732
157,0.05962529333570546
158,0.1353126795939859
159,-0.09175023346876732
160,-0.04042848392332508
161,-0.04042848392332508
162,-0.09175023346876732
163,-0.04042848392332508
164,-0.01606247006653102
165,-0.06033697050570334
166,-0.01606247006653102
167,-0.04042848392332508
168,0.015350780325067972
169,-0.06033697050570334
170,1.514293292064339
171,-0.09175023346876732
172,-0.10461140808754979
173,-0.01606247006653102
174,-0.04042848392332508
175,-0.07716934526751677
176,-0.01606247006653102
177,-0.01606247006653102
178,-0.07716934526751677
179,-0.06033697050570334
180,0.015350780325067972
181,-0.01606247006653102
182,-0.09175023346876732
183,1.514293292064339
184,-0.10461140808754979
185,-0.07716934526751677
186,-0.04042848392332508
187,-0.04042848392332508
188,-0.04042848392332508
189,-0.04042848392332508
190,-0.04042848392332508
191,-0.07716934526751677
192,-0.04042848392332508
193,0.05962529333570546
194,-0.06033697050570334
195,0.05962529333570546
196,1.514293292064339
197,-0.11611624732556156
198,-0.09175023346876732
199,0.015350780325067972
200,-0.01606247006653102
201,-0.07716934526751677
202,0.015350780325067972
203,-0.06033697050570334
204,-0.09175023346876732
205,-0.07716934526751677
206,0.015350780325067972
207,-0.04042848392332508
208,-0.01606247006653102
209,-0.04042848392332508
210,-0.09175023346876732
211,-0.04042848392332508
212,-0.06033697050570334
213,-0.06033697050570334
214,-0.06033697050570334
215,-0.04042848392332508
216,-0.11611624732556156
217,-0.04042848392332508
218,-0.06033697050570334
219,0.015350780325067972
220,-0.07716934526751677
221,0.05962529333570546
222,-0.01606247006653102
223,-0.11611624732556156
224,-0.01606247006653102
225,-0.01606247006653102
226,-0.06033697050570334
227,0.015350780325067972
228,0.05962529333570546
229,-0.07716934526751677
230,-0.07716934526751677
231,-0.01606247006653102
232,0.05962529333570546
233,-0.10461140808754979
234,0.1353126795939859
235,-0.04042848392332508
236,-0.09175023346876732
237,-0.06033697050570334
238,-0.01606247006653102
239,-0.07716934526751677
240,-0.07716934526751677
241,-0.06033697050570334
242,-0.07716934526751677
243,-0.01606247006653102
244,-0.06033697050570334
245,-0.06033697050570334
246,-0.06033697050570334
247,-0.01606247006653102
248,-0.10461140808754979
249,-0.06033697050570334
250,0.05962529333570546
251,0.1353126795939859
252,-0.07716934526751677
253,0.015350780325067972
254,0.015350780325067972
255,-0.11611624732556156
256,-0.04042848392332508
257,0.1353126795939859
258,-0.06033697050570334
259,0.015350780325067972
260,0.1353126795939859
261,-0.10461140808754979
262,-0.07716934526751677
263,-0.01606247006653102
264,-0.01606247006653102
265,-0.07716934526751677
266,0.05962529333570546
267,-0.07716934526751677
268,-0.06033697050570334
269,-0.01606247006653102
270,0.05962529333570546
271,-0.07716934526751677
272,0.1353126795939859
273,0.1353126795939859
274,-0.11611624732556156
275,0.015350780325067972
276,-0.04042848392332508
277,-0.06033697050570334
278,-0.04042848392332508
279,0.015350780325067972
280,-0.06033697050570334
281,-0.06033697050570334
282,-0.06033697050570334
283,0.05962529333570546
284,-0.07716934526751677
285,1.514293292064339
286,-0.04042848392332508
287,-0.04042848392332508
288,-0.04042848392332508
289,0.05962529333570546
290,-0.07716934526751677
291,-0.07716934526751677
292,0.015350780325067972
293,-0.09175023346876732
294,-0.01606247006653102
295,0.015350780325067972
296,0.1353126795939859
297,-0.06033697050570334
298,1.514293292064339
299,-0.09175023346876732
300,-0.09175023346876732
301,-0.04042848392332508
302,-0.04042848392332508
303,-0.07716934526751677
304,0.015350780325067972
305,-0.01606247006653102
306,-0.09175023346876732
307,-0.04042848392332508
308,-0.01606247006653102
309,-0.01606247006653102
310,-0.04042848392332508
311,0.05962529333570546
312,-0.09175023346876732
313,-0.09175023346876732
314,-0.01606247006653102
315,-0.04042848392332508
316,-0.06033697050570334
317,0.015350780325067972
318,-0.06033697050570334
319,-0.07716934526751677
320,-0.07716934526751677
321,0.05962529333570546
322,-0.01606247006653102
323,0.05962529333570546
324,1.514293292064339
325,-0.11611624732556156
326,-0.01606247006653102
327,0.015350780325067972
328,-0.01606247006653102
329,-0.04042848392332508
330,-0.01606247006653102
331,-0.07716934526751677
332,-0.07716934526751677
333,-0.06033697050570334
334,0.1353126795939859
335,-0.10461140808754979
336,0.1353126795939859
337,0.05962529333570546
338,-0.10461140808754979
339,-0.06033697050570334
340,-0.01606247006653102
341,-0.01606247006653102
342,-0.07716934526751677
343,-0.04042848392332508
344,-0.07716934526751677
345,-0.07716934526751677
346,-0.04042848392332508
347,-0.07716934526751677
348,-0.07716934526751677
349,1.514293292064339
350,-0.06033697050570334
351,-0.09175023346876732
352,-0.01606247006653102
353,-0.06033697050570334
354,-0.07716934526751677
355,-0.04042848392332508
356,0.05962529333570546
357,-0.09175023346876732
358,-0.06033697050570334
359,-0.06033697050570334
360,0.015350780325067972
361,-0.01606247006653102
362,1.514293292064339
363,-0.06033697050570334
364,-0.09175023346876732
365,0.015350780325067972
366,-0.01606247006653102
367,-0.06033697050570334
368,-0.04042848392332508
369,-0.04042848392332508
370,-0.06033697050570334
371,-0.07716934526751677
372,-0.01606247006653102
373,-0.01606247006653102
374,-0.04042848392332508
375,1.514293292064339
376,-0.1265235347940101
377,-0.1265235347940101
378,0.015350780325067972
379,-0.01606247006653102
380,-0.07716934526751677
381,0.015350780325067972
382,-0.07716934526751677
383,-0.07716934526751677
384,-0.07716934526751677
385,0.015350780325067972
386,-0.01606247006653102
387,-0.04042848392332508
388,0.1353126795939859
389,-0.10461140808754979
390,-0.06033697050570334
391,-0.01606247006653102
392,-0.06033697050570334
393,-0.04042848392332508
394,-0.04042848392332508
395,-0.06033697050570334
396,-0.09175023346876732
397,-0.04042848392332508
398,0.015350780325067972
399,-0.07716934526751677
400,0.1353126795939859
401,0.05962529333570546
402,-0.06033697050570334
403,-0.04042848392332508
404,0.015350780325067972
405,-0.01606247006653102
406,-0.07716934526751677
407,0.015350780325067972
408,-0.09175023346876732
409,-0.10461140808754979
410,-0.04042848392332508
411,-0.01606247006653102
412,-0.07716934526751677
413,0.1353126795939859
414,-0.04042848392332508
415,-0.09175023346876732
416,-0.06033697050570334
417,-0.06033697050570334
418,-0.07716934526751677
419,-0.06033697050570334
420,0.015350780325067972
421,-0.06033697050570334
422,-0.07716934526751677
423,-0.04042848392332508
424,-0.04042848392332508
425,-0.06033697050570334
426,1.514293292064339
427,-0.09175023346876732
428,-0.09175023346876732
429,-0.01606247006653102
430,-0.04042848392332508
431,-0.07716934526751677
432,-0.06033697050570334
433,0.015350780325067972
434,-0.06033697050570334
435,-0.07716934526751677
436,-0.01606247006653102
437,0.015350780325067972
438,0.05962529333570546
439,1.514293292064339
440,-0.10461140808754979
441,-0.09175023346876732
442,-0.04042848392332508
443,-0.04042848392332508
444,-0.07716934526751677
445,0.015350780325067972
446,-0.07716934526751677
447,-0.06033697050570334
448,-0.06033697050570334
449,-0.01606247006653102
450,-0.04042848392332508
451,-0.04042848392332508
452,0.05962529333570546
453,-0.04042848392332508
454,-0.07716934526751677
455,-0.06033697050570334
456,-0.01606247006653102
457,-0.06033697050570334
458,0.05962529333570546
459,-0.07716934526751677
460,-0.04042848392332508
461,-0.04042848392332508
462,0.015350780325067972
463,-0.07716934526751677
464,0.015350780325067972
465,0.015350780325067972
466,-0.09175023346876732
467,-0.06033697050570334
468,-0.01606247006653102
469,-0.01606247006653102
470,-0.04042848392332508
471,0.015350780325067972
472,-0.11611624732556156
473,-0.07716934526751677
474,0.015350780325067972
475,-0.04042848392332508
476,-0.06033697050570334
477,0.1353126795939859
478,-0.06033697050570334
479,-0.11611624732556156
480,0.015350780325067972
481,-0.01606247006653102
482,-0.09175023346876732
483,-0.01606247006653102
484,-0.01606247006653102
485,-0.07716934526751677
486,-0.04042848392332508
487,-0.06033697050570334
488,0.015350780325067972
489,-0.06033697050570334
490,0.1353126795939859
491,-0.07716934526751677
492,-0.06033697050570334
493,-0.01606247006653102
494,-0.01606247006653102
495,-0.01606247006653102
496,-0.01606247006653102
497,-0.07716934526751677
498,-0.06033697050570334
499,-0.07716934526751677
500,-0.01606247006653102
501,0.015350780325067972
502,-0.01606247006653102
503,0.05962529333570546
504,-0.07716934526751677
505,-0.04042848392332508
506,-0.04042848392332508
507,0.015350780325067972
508,-0.06033697050570334
509,0.05962529333570546
510,-0.06033697050570334
511,-0.09175023346876732
512,-0.04042848392332508
513,-0.01606247006653102
514,-0.06033697050570334
515,0.015350780325067972
516,0.015350780325067972
517,-0.09175023346876732
518,-0.04042848392332508
519,-0.01606247006653102
520,-0.01606247006653102
521,-0.01606247006653102
522,0.015350780325067972
523,-0.06033697050570334
524,-0.07716934526751677
525,-0.06033697050570334
526,0.1353126795939859
527,-0.06033697050570334
528,0.015350780325067972
529,-0.04042848392332508
530,-0.07716934526751677
531,-0.06033697050570334
532,-0.01606247006653102
533,-0.09175023346876732
534,-0.01606247006653102
535,0.015350780325067972
536,-0.11611624732556156
537,-0.09175023346876732
538,-0.04042848392332508
539,0.015350780325067972
540,-0.09175023346876732
541,1.514293292064339
542,-0.06033697050570334
543,-0.10461140808754979
544,-0.06033697050570334
545,0.015350780325067972
546,-0.07716934526751677
547,-0.04042848392332508
548,-0.04042848392332508
549,-0.06033697050570334
550,-0.06033697050570334
551,-0.01606247006653102
552,-0.04042848392332508
553,-0.06033697050570334
554,0.1353126795939859
555,-0.09175023346876732
556,-0.07716934526751677
557,-0.01606247006653102
558,-0.04042848392332508
559,-0.07716934526751677
560,0.015350780325067972
561,-0.06033697050570334
562,-0.07716934526751677
563,-0.06033697050570334
564,0.015350780325067972
565,-0.01606247006653102
566,-0.01606247006653102
567,0.05962529333570546
568,-0.07716934526751677
569,-0.07716934526751677
570,-0.04042848392332508
571,-0.07716934526751677
572,-0.07716934526751677
573,-0.01606247006653102
574,-0.09175023346876732
575,-0.04042848392332508
576,0.015350780325067972
577,-0.01606247006653102
578,0.015350780325067972
579,0.05962529333570546
580,0.05962529333570546
581,-0.10461140808754979
582,-0.06033697050570334
583,0.015350780325067972
584,-0.01606247006653102
585,-0.06033697050570334
586,-0.01606247006653102
587,-0.06033697050570334
588,-0.04042848392332508
589,-0.06033697050570334
590,0.015350780325067972
591,-0.07716934526751677
592,1.514293292064339
593,0.015350780325067972
594,-0.10461140808754979
595,-0.04042848392332508
596,0.015350780325067972
597,-0.07716934526751677
598,-0.04042848392332508
599,-0.01606247006653102
600,-0.09175023346876732
601,-0.06033697050570334
602,-0.04042848392332508
603,0.05962529333570546
604,-0.04042848392332508
605,0.1353126795939859
606,-0.07716934526751677
607,-0.11611624732556156
608,-0.01606247006653102
609,0.05962529333570546
610,-0.06033697050570334
611,0.05962529333570546
612,0.015350780325067972
613,-0.10461140808754979
614,-0.06033697050570334
615,0.015350780325067972
616,-0.04042848392332508
617,-0.01606247006653102
618,0.015350780325067972
619,-0.09175023346876732
620,-0.07716934526751677
621,-0.04042848392332508
622,-0.01606247006653102
623,-0.09175023346876732
624,-0.01606247006653102
625,0.015350780325067972
626,-0.06033697050570334
627,-0.09175023346876732
628,0.015350780325067972
629,-0.04042848392332508
630,0.015350780325067972
631,0.05962529333570546
632,-0.1265235347940101
633,-0.06033697050570334
634,0.015350780325067972
635,-0.04042848392332508
636,-0.09175023346876732
637,-0.04042848392332508
638,-0.06033697050570334
639,-0.10461140808754979
640,-0.06033697050570334
641,0.05962529333570546
642,-0.07716934526751677
643,-0.01606247006653102
644,0.1353126795939859
645,-0.11611624732556156
646,-0.07716934526751677
647,-0.04042848392332508
648,-0.07716934526751677
649,-0.06033697050570334
650,-0.01606247006653102
651,-0.07716934526751677
652,-0.06033697050570334
653,-0.04042848392332508
654,-0.04042848392332508
655,-0.06033697050570334
656,0.05962529333570546
657,-0.04042848392332508
658,-0.09175023346876732
659,-0.01606247006653102
660,0.05962529333570546
661,-0.06033697050570334
662,-0.06033697050570334
663,-0.01606247006653102
664,-0.10461140808754979
665,-0.07716934526751677
666,0.05962529333570546
667,-0.01606247006653102
668,-0.04042848392332508
669,0.1353126795939859
670,-0.06033697050570334
671,-0.07716934526751677
672,-0.04042848392332508
673,-0.06033697050570334
674,-0.09175023346876732
675,-0.01606247006653102
676,-0.07716934526751677
677,-0.07716934526751677
678,-0.04042848392332508
679,-0.04042848392332508
680,-0.06033697050570334
681,-0.06033697050570334
682,0.1353126795939859
683,-0.09175023346876732
684,-0.10461140808754979
685,-0.04042848392332508
686,-0.07716934526751677
687,-0.10461140808754979
688,-0.01606247006653102
689,-0.06033697050570334
690,-0.06033697050570334
691,-0.06033697050570334
692,-0.01606247006653102
693,-0.04042848392332508
694,-0.04042848392332508
695,0.1353126795939859
696,-0.09175023346876732
697,-0.09175023346876732
698,-0.01606247006653102
699,-0.04042848392332508
700,-0.07716934526751677
701,0.015350780325067972
702,-0.06033697050570334
703,-0.07716934526751677
704,-0.06033697050570334
705,-0.01606247006653102
706,-0.07716934526751677
707,0.015350780325067972
708,0.05962529333570546
709,-0.10461140808754979
710,-0.04042848392332508
711,0.05962529333570546
712,-0.04042848392332508
713,-0.04042848392332508
714,0.05962529333570546
715,-0.09175023346876732
716,-0.06033697050570334
717,-0.04042848392332508
718,-0.01606247006653102
719,-0.06033697050570334
720,0.1353126795939859
721,-0.04042848392332508
722,-0.07716934526751677
723,-0.06033697050570334
724,-0.04042848392332508
725,-0.07716934526751677
726,-0.01606247006653102
727,0.05962529333570546
728,-0.10461140808754979
729,-0.04042848392332508
730,-0.01606247006653102
731,0.05962529333570546
732,-0.01606247006653102
733,0.1353126795939859
734,-0.06033697050570334
735,-0.07716934526751677
736,-0.01606247006653102
737,-0.01606247006653102
738,-0.06033697050570334
739,-0.01606247006653102
740,-0.01606247006653102
741,-0.09175023346876732
742,-0.07716934526751677
743,0.05962529333570546
744,0.015350780325067972
745,-0.06033697050570334
746,1.514293292064339
747,-0.09175023346876732
748,-0.01606247006653102
749,-0.01606247006653102
750,-0.01606247006653102
751,-0.06033697050570334
752,-0.04042848392332508
753,-0.06033697050570334
754,-0.06033697050570334
755,0.015350780325067972
756,0.05962529333570546
757,-0.06033697050570334
758,-0.01606247006653102
759,0.1353126795939859
760,-0.1265235347940101
761,-0.06033697050570334
762,-0.06033697050570334
763,-0.04042848392332508
764,-0.04042848392332508
765,0.015350780325067972
766,-0.04042848392332508
767,-0.07716934526751677
768,-0.06033697050570334
769,0.015350780325067972
770,-0.07716934526751677
771,1.514293292064339
772,0.05962529333570546
773,-0.09175023346876732
774,-0.01606247006653102
775,0.015350780325067972
776,-0.06033697050570334
777,-0.07716934526751677
778,0.015350780325067972
779,-0.09175023346876732
780,-0.09175023346876732
781,-0.07716934526751677
782,-0.01606247006653102
783,-0.09175023346876732
784,0.05962529333570546
785,-0.04042848392332508
786,-0.09175023346876732
787,0.015350780325067972
788,-0.04042848392332508
789,-0.07716934526751677
790,0.015350780325067972
791,0.015350780325067972
792,-0.09175023346876732
793,-0.07716934526751677
794,-0.01606247006653102
795,-0.01606247006653102
796,-0.06033697050570334
797,0.1353126795939859
798,-0.06033697050570334
799,-0.09175023346876732
800,-0.04042848392332508
801,0.015350780325067972
802,-0.04042848392332508
803,0.1353126795939859
804,-0.01606247006653102
805,-0.04042848392332508
806,-0.06033697050570334
807,-0.04042848392332508
808,-0.04042848392332508
809,-0.04042848392332508
810,0.1353126795939859
811,-0.10461140808754979
812,-0.06033697050570334
813,-0.06033697050570334
814,-0.06033697050570334
815,-0.06033697050570334
816,-0.04042848392332508
817,-0.09175023346876732
818,-0.09175023346876732
819,-0.01606247006653102
820,0.015350780325067972
821,-0.07716934526751677
822,-0.01606247006653102
823,1.514293292064339
824,-0.10461140808754979
825,-0.04042848392332508
826,0.015350780325067972
827,-0.04042848392332508
828,-0.04042848392332508
829,0.015350780325067972
830,-0.06033697050570334
831,-0.07716934526751677
832,-0.06033697050570334
