index,dBFS_norm
0,-0.28514405691255923
1,-0.014313704490820891
2,-0.0055819265483114935
3,-0.11766484790932186
4,0.38811968895203053
5,-0.15605389347462273
6,-0.1760961635877978
7,0.04687733815248838
8,0.03267579349405443
9,-0.23773423900671156
10,-0.21410449120213407
11,-0.16870974411816203
12,-0.1170469093762137
13,-0.09263149065513039
14,-0.0022005442902868913
15,-0.22136669263741496
16,0.16353617803260523
17,-0.0335638047912046
18,0.13094825595203774
19,0.24423408171817668
20,-0.06862556760635664
21,-0.1677657739988202
22,-0.11329602465379106
23,-0.04111643516350226
24,-0.25578739041227533
25,-0.0787488483589112
26,-0.15605389347462273
27,0.10118922300346332
28,-0.1658635535766596
29,0.04250360268772504
30,-0.3035301083031066
31,-0.0226594610352296
32,0.23602443249330096
33,-0.001059716299177231
34,-0.15453749883161094
35,0.3085980637587118
36,0.09348255357438968
37,0.09537992699363498
38,0.09537992699363498
39,-0.030651799340161136
40,0.1477943514836082
41,0.20634903751431496
42,0.0972965797473462
43,-0.13306082015164225
44,-0.13475907521345515
45,0.29715274665941893
46,-0.04478244299630867
47,0.08248181314608492
48,0.18071082646134287
49,-0.11889476946522971
50,-0.11950677422346843
51,0.03267579349405443
52,0.1477943514836082
53,-0.2327700820747182
54,-0.13644222414510587
55,0.045408174618602457
56,0.12416464714990894
57,0.11548303460080134
58,0.2572593044134797
59,0.1197739580426613
60,-0.06701888394939723
61,-0.20770425207453783
62,0.1197739580426613
63,-0.13475907521345515
64,0.35520319223885666
65,-0.07101037998246022
66,-0.19256091084067034
67,-0.12611071788614345
68,0.00712448072653319
69,0.16353617803260523
70,0.22060429044272115
71,-0.1978793554297043
72,-0.25399795518351237
73,0.5703187458940572
74,-0.1101122175370242
75,-0.17744947723137552
76,-0.05537173156278664
77,-0.059614424065323184
78,0.228156942550458
79,-0.10752600458238448
80,8.789314892611032e-05
81,-0.0974992943856722
82,-0.006695650446885612
83,-0.15954556135055048
84,0.11128750800107325
85,-0.2763009500510706
86,-0.001059716299177231
87,-0.23310515560360992
88,-0.09954770737109998
89,-0.20461551576831669
90,0.004749666652407367
91,-0.0787488483589112
92,0.0704087765660969
93,-0.22349194039999842
94,-0.0022005442902868913
95,-0.04295840494852688
96,-0.218133220042345
97,-0.13921453592916772
98,0.28118897954195304
99,-0.1917292259996273
100,-0.042039691409398644
101,-0.089075964059179
102,-0.16003917317210828
103,0.036825219227489187
104,0.1428259561409937
105,-0.15504436927100881
106,-0.16964899764722302
107,-0.04926698572951337
108,0.0156796799619384
109,0.21334208900744028
110,-0.20693673024966572
111,0.020748167001526596
112,-0.17518849165172343
113,-0.008903818909567925
114,-0.13362865849766586
115,-0.1908938461339405
116,-0.13921453592916772
117,-0.10424260568374265
118,0.17481069805158983
119,0.3973307333263032
120,-0.13644222414510587
121,-0.2224322725384219
122,0.036825219227489187
123,-0.16003917317210828
124,8.789314892611032e-05
125,-0.0981845693090572
126,-0.17879316207543972
127,0.025956521591609102
128,-0.030651799340161136
129,0.4280129138435787
130,-0.14517400208761527
131,-0.22663562389621947
132,0.08070907073453729
133,-0.02967109632877025
134,0.32718277706247073
135,0.3709449970524147
136,0.10922418450443501
137,0.05906166018057759
138,-0.0905061994216687
139,0.40701463217781036
140,0.09923294654430513
141,-0.13811050603642436
142,-0.21447436316899665
143,-0.11828083025291262
144,-0.03925651190579563
145,0.01443345682671894
146,0.14038986986409496
147,-0.21957710526057847
148,0.41722202907961303
149,-0.0022005442902868913
150,0.05749496973152954
151,0.091603850897316
152,0.1263989198749289
153,-0.13362865849766586
154,0.17192823106225916
155,-0.08763473056451367
156,0.11337363197330878
157,-0.14140346852826233
158,0.01319553662922894
159,0.010743692158995538
160,0.028615570002613316
161,-0.07101037998246022
162,-0.1765483259270257
163,-0.20770425207453783
164,-0.1765483259270257
165,0.03964306675642826
166,0.9628992474465369
167,0.08790197959002392
168,-0.218133220042345
169,0.1051639610129939
170,-0.14729535920660314
171,0.024640918934839003
172,-0.239360484558845
173,-0.02868517681199967
174,-0.05877341472091392
175,-0.02468950757463292
176,0.11761634621128436
177,-0.12313750543864432
178,-0.17335995436805154
179,-0.04926698572951337
180,0.05749496973152954
181,-0.17104917289746202
182,0.320782429257679
183,-0.2593163997725463
184,-0.2879186074468466
185,0.028615570002613316
186,-0.07258367800498927
187,0.33380778236561653
188,-0.18494044416299685
189,-0.24193343889564453
190,0.16081966112066748
191,-0.13077240444786842
192,0.6246307176867881
193,-0.1917292259996273
194,0.9628992474465369
195,-0.052779476156082014
196,-0.07491928134701074
197,0.091603850897316
198,-0.12433241120219059
199,-0.07336541480702126
200,-0.18057012116216944
201,0.009529485325544318
202,-0.1509511948539191
203,0.3709449970524147
204,-0.03162741625880665
205,0.362910057286882
206,-0.21111958508840872
207,-0.10424260568374265
208,0.3973307333263032
209,0.16081966112066748
210,-0.0974992943856722
211,-0.018532705364757686
212,-0.04111643516350226
213,0.0340488646517579
214,-0.20539244903831141
215,-0.12787231001744193
216,-0.021636156563237585
217,0.067096513004354
218,-0.18407448253452133
219,-0.15855451227015663
220,0.029959276582116688
221,-0.15755829015526113
222,-0.057080224016407215
223,-0.1488708090376013
224,0.20634903751431496
225,-0.16917994687182822
226,0.04395031351303917
227,0.025956521591609102
228,-0.17744947723137552
229,-0.19908567229876883
230,-0.0226594610352296
231,0.05906166018057759
232,0.04835804320452719
233,-0.08690998408375537
234,-0.07258367800498927
235,0.18373163952043206
236,-0.15855451227015663
237,-0.18450795239613843
238,-0.22349194039999842
239,-0.006695650446885612
240,0.3793370500820686
241,-0.06701888394939723
242,0.23602443249330096
243,0.266470479200387
244,0.25281701537385093
245,0.024640918934839003
246,-0.2096092981037791
247,0.5955283775592053
248,0.2098132317952428
249,0.22060429044272115
250,0.320782429257679
251,-0.10224479280049831
252,-0.07336541480702126
253,-0.17699951017149493
254,0.1899220447191284
255,-0.2103659739445492
256,0.025956521591609102
257,0.14038986986409496
258,-0.2227861689575589
259,0.020748167001526596
260,-0.17335995436805154
261,0.08248181314608492
262,-0.0645827759370595
263,-0.17744947723137552
264,-0.12373588207657843
265,-0.20998797292347
266,-0.16442425453607248
267,0.1051639610129939
268,-0.3254845536695421
269,0.038228893883420406
270,0.07548865297576417
271,0.11128750800107325
272,0.07208694808219786
273,0.4646682103750454
274,-0.11828083025291262
275,0.04395031351303917
276,-0.1719769283792485
