Mic_plus_rain,nasal,resp
-0.1308609532665283,0.0,0.0
-0.1065487926950545,0.0,0.0
-0.11729826230167639,0.0,0.0
-0.0883438944476312,0.0,0.0
-0.2549074219969232,0.0,0.0
-0.08616604437705569,0.0,0.0
-0.1262888399874958,0.0,0.0
0.18560498076656132,0.0,0.0
0.15675815497836249,0.0,0.0
0.0934103144879001,0.0,0.0
-0.11441092472250679,0.0,0.0
-0.019194865337289903,0.0,0.0
-0.0222919782316769,0.0,0.0
0.0163560883334908,0.0,0.0
0.06321223169302434,0.0,0.0
-0.11933190545277149,0.0,0.0
0.0219548019020929,0.0,0.0
-0.12286993333932349,0.0,0.0
-0.0956611589518114,0.0,0.0
-0.0401703017259993,0.0,0.0
-0.271174071229498,0.0,0.0
-0.0501978905941715,0.0,0.0
-0.165443301480723,0.0,0.0
-0.0858523188868597,0.0,0.0
-0.0408010772657871,0.0,0.0
-0.08904374885113049,0.0,0.0
0.0168902214938884,0.0,0.0
0.016728882769034,0.0,0.0
0.1565661971186947,0.0,0.0
-0.11077580425019509,0.0,0.0
-0.18386986690043172,0.0,0.0
-0.1435027754844184,0.0,0.0
-0.1170804849053742,0.0,0.0
-0.1995495714277834,0.0,0.0
0.0064526678654944,0.0,0.0
0.044032692910408296,0.0,0.0
0.20324071551237058,0.0,0.0
-0.1963144273217835,0.0,0.0
-0.1172644247848279,0.0,0.0
-0.1893775345587786,0.0,0.0
-0.13183680451566768,0.0,0.0
0.03230867823289183,0.0,0.0
-0.050161040056290976,0.0,0.0
-0.047712156332639595,0.0,0.0
0.0069429351526945566,0.0,0.0
-0.1421116289001027,0.0,0.0
-0.1318370346725813,0.0,0.0
-0.1569664285300427,0.0,0.0
0.0440552590964158,0.0,0.0
-0.1354654880621839,0.0,0.0
-0.0561616487640808,0.0,0.0
-0.13721449932487445,0.0,0.0
0.0560478031262377,0.0,0.0
-0.014461657562907999,0.0,0.0
0.10250380215367176,0.0,0.0
-0.1127366622352272,0.0,0.0
0.5032911477872447,0.0,0.0
-0.15191343937361557,0.0,0.0
0.14415457549674637,0.0,0.0
-0.1404688962170495,0.0,0.0
-0.053416567077337496,0.0,0.0
0.0024209049290211,0.0,0.0
-0.0625781047874934,0.0,0.0
0.0380934215873268,0.0,0.0
-0.083534237675069,0.0,0.0
-0.11695975679571272,0.0,0.0
0.3028567786892327,0.0,0.0
-0.10291140465947801,0.0,0.0
0.0939932701604414,0.0,0.0
-0.07823944308128039,0.0,0.0
-0.1091724681523396,0.0,0.0
0.038287210529622306,0.0,0.0
0.0562979112109761,0.0,0.0
-0.1373405159572083,0.0,0.0
-0.10009022544467172,0.0,0.0
-0.0932160659249028,0.0,0.0
-0.16063972442638022,0.0,0.0
0.13260973225434086,0.0,0.0
0.1020130364050896,0.0,0.0
-0.0220640942765384,0.0,0.0
-0.1044302088163509,0.0,0.0
0.27046311191249567,0.0,0.0
0.0114302992447315,0.0,0.0
-0.050274550648595345,0.0,0.0
0.0436028233750456,0.0,0.0
0.021958320378225298,0.0,0.0
-0.090982804781919,0.0,0.0
0.0939283512875745,0.0,0.0
-0.1878328417147308,0.0,0.0
0.14404236764343645,0.0,0.0
-0.10233111295784278,0.0,0.0
0.0782535646226672,0.0,0.0
0.0019667837215239,0.0,0.0
0.0321219236996908,0.0,0.0
0.271104004183801,0.0,0.0
-0.11921333204416029,0.0,0.0
0.0562493620896415,0.0,0.0
0.1444334678189151,0.0,0.0
-0.11905680881229949,0.0,0.0
0.1704604588727103,0.0,0.0
-0.0618086673367675,0.0,0.0
0.1701122009443769,0.0,0.0
0.17062572806728818,0.0,0.0
-0.033829973038822105,0.0,0.0
0.056700048109834096,0.0,0.0
-0.1128524146321652,0.0,0.0
0.1021085845854513,0.0,0.0
0.027021172375615,0.0,0.0
0.0378518623696061,0.0,0.0
-0.1998928040967252,0.0,0.0
-0.1025706872311318,0.0,0.0
-0.12252745603711859,0.0,0.0
-0.0888408216620967,0.0,0.0
0.006836549887823368,0.0,0.0
0.1443663395668361,0.0,0.0
-0.047578959058918194,0.0,0.0
-0.1500336591244952,0.0,0.0
-0.2014895753153725,0.0,0.0
0.0022799509858355566,0.0,0.0
0.0441299386569559,0.0,0.0
-0.043898529433133,0.0,0.0
0.09344802588893271,0.0,0.0
-0.09103146135219951,0.0,0.0
-0.0705527011639822,0.0,0.0
0.1122229506314562,0.0,0.0
0.18542002234739602,0.0,0.0
-0.059061389677802396,0.0,0.0
-0.07870120778716269,0.0,0.0
-0.1551533816577304,0.0,0.0
-0.0229837148355272,0.0,0.0
0.0023311748865501875,0.0,0.0
-0.0855396519913077,0.0,0.0
-0.0649217292781934,0.0,0.0
2.329463414222358,0.0,0.0
0.0773410210708757,0.0,0.0
0.0704106694427008,0.0,0.0
-0.1389485385186992,0.0,0.0
-0.1003114170471233,0.0,0.0
0.270483746560648,0.0,0.0
-0.11534954467113469,0.0,0.0
-0.12751389581337322,0.0,0.0
-0.1474921011199692,0.0,0.0
-0.01065492777242018,0.0,0.0
0.1707910290514951,0.0,0.0
-0.11560658225919199,0.0,0.0
-0.0499314445475298,0.0,0.0
-0.04034989850634567,0.0,0.0
-0.15817020129841816,0.0,0.0
-0.23922074679851119,0.0,0.0
-0.1635977043555172,0.0,0.0
-0.0704729174606175,0.0,0.0
-0.1963134844413888,0.0,0.0
0.0780770126529818,0.0,0.0
-0.1392093209250469,0.0,0.0
0.0112411045396121,0.0,0.0
-0.1261490152119306,0.0,0.0
0.40330194463560726,0.0,0.0
-0.2003519556951077,0.0,0.0
-0.2178074315796042,0.0,0.0
0.007394752883678,0.0,0.0
0.07016430871942324,0.0,0.0
-0.022619232116369525,0.0,0.0
-0.1045059762179937,0.0,0.0
0.022368144009363797,0.0,0.0
-0.1513377307401712,0.0,0.0
-0.10239556579474926,0.0,0.0
0.0779218983374761,0.0,0.0
-0.0264397983665889,0.0,0.0
0.22194598990700037,0.0,0.0
-0.1276053876370807,0.0,0.0
0.1852945817431387,0.0,0.0
-0.23573812088376514,0.0,0.0
0.3027298382502815,0.0,0.0
-0.0257398880133427,0.0,0.0
0.0018759149745438998,0.0,0.0
0.0937012010370723,0.0,0.0
0.20263436140133578,0.0,0.0
0.5035084616907568,0.0,0.0
0.1568247027518168,0.0,0.0
-0.0188477206817623,0.0,0.0
-0.0107965384893398,0.0,0.0
-0.1103778063610265,0.0,0.0
-0.1442281664968544,0.0,0.0
0.1568107413825739,0.0,0.0
0.026762670557248226,0.0,0.0
-0.1551831259419551,0.0,0.0
-0.006118400426779,0.0,0.0
-0.0684297974515896,0.0,0.0
-0.2245946418079136,0.0,0.0
0.0700444440160841,0.0,0.0
0.0216641601330637,0.0,0.0
0.1327533953097056,0.0,0.0
-0.1710267607547542,0.0,0.0
-0.037086177431295934,0.0,0.0
0.17033445559202068,0.0,0.0
-0.036443569155819804,0.0,0.0
0.13232958487762111,0.0,0.0
0.0067672968169452995,0.0,0.0
0.002354492579386077,0.0,0.0
-0.18637567766653632,0.0,0.0
-0.1946666124371813,0.0,0.0
0.09371764962688436,0.0,0.0
0.5034754818580974,0.0,0.0
-0.23559844869841898,0.0,0.0
0.0069908306792579,0.0,0.0
-0.1445161570108291,0.0,0.0
-0.029685452669326297,0.0,0.0
0.0025497082402288,0.0,0.0
0.11178135135880292,0.0,0.0
-0.09568333730434568,0.0,0.0
-0.162193655616824,0.0,0.0
-0.181670369151087,0.0,0.0
-0.1004746682360554,0.0,0.0
-0.1287633979877838,0.0,0.0
0.044520616030369595,0.0,0.0
-0.13022007752583004,0.0,0.0
-0.11904978076113089,0.0,0.0
-0.2070541075643085,0.0,0.0
-0.1544767413128766,0.0,0.0
-0.1008996173726491,0.0,0.0
0.1323013830261931,0.0,0.0
-0.010067971057179,0.0,0.0
-0.0503606102605075,0.0,0.0
0.1024998564249263,0.0,0.0
-0.13682835896730478,0.0,0.0
-0.006475507316227367,0.0,0.0
-0.0983292652237131,0.0,0.0
0.0779367434584039,0.0,0.0
-0.1992644928438207,0.0,0.0
0.1850031662145408,0.0,0.0
-0.1059924996201072,0.0,0.0
-0.2123001895321476,0.0,0.0
-0.1245012631915084,0.0,0.0
-0.1982676344303882,0.0,0.0
-0.19934438653930148,0.0,0.0
0.0265707215986765,0.0,0.0
0.5041519295577997,0.0,0.0
0.0628351551944613,0.0,0.0
0.270681896404243,0.0,0.0
0.5035524229328411,0.0,0.0
-0.1133403345731636,0.0,0.0
0.08549724265772893,0.0,0.0
0.0710016055836942,0.0,0.0
0.1114946311584011,0.0,0.0
-0.19596543250985102,0.0,0.0
-0.12486993959851729,0.0,0.0
-0.11652987899504649,0.0,0.0
-0.0498669205018545,0.0,0.0
0.2435723706232374,0.0,0.0
-0.0433755131059797,0.0,0.0
0.0166227893329566,0.0,0.0
-0.211495252386748,0.0,0.0
-0.029856319381769997,0.0,0.0
0.12196296876918311,0.0,0.0
-0.14223748531270658,0.0,0.0
0.1569077607869634,0.0,0.0
-0.1069149233885769,0.0,0.0
0.40310781427269693,0.0,0.0
0.2026943744986629,0.0,0.0
-0.0302359962719813,0.0,0.0
-0.0971531710246846,0.0,0.0
-0.2254488545695421,0.0,0.0
2.3296692565203663,0.0,0.0
0.12162840072666141,0.0,0.0
0.1222614670271115,0.0,0.0
-0.0227216455849995,0.0,0.0
-0.0439117609124952,0.0,0.0
-0.15949795450513823,0.0,0.0
-0.15924695503920408,0.0,0.0
0.1219425083281974,0.0,0.0
-0.1267828126738465,0.0,0.0
0.0856040011328439,0.0,0.0
-0.2396946436983865,0.0,0.0
-0.1387273939648985,0.0,0.0
0.0267248529788551,0.0,0.0
0.011526452699628296,0.0,0.0
-0.07554766854298421,0.0,0.0
0.0853613369076209,0.0,0.0
-0.1206482339896893,0.0,0.0
-0.1928191856160467,0.0,0.0
-0.1849617526389591,0.0,0.0
-0.1315358603636879,0.0,0.0
-0.0964337817233584,0.0,0.0
-0.26845961335598445,0.0,0.0
-0.0407350737307804,0.0,0.0
-0.0655246335786943,0.0,0.0
0.0324382769206159,0.0,0.0
0.02153699907408758,0.0,0.0
-0.1646348963028283,0.0,0.0
-0.07635505708854501,0.0,0.0
0.1326719935142274,0.0,0.0
-0.08374585551286559,0.0,0.0
-0.0881990424601436,0.0,0.0
-0.0154486937522215,0.0,0.0
-0.18940488126918778,0.0,0.0
-0.0935095910132778,0.0,0.0
-0.06794344092454302,0.0,0.0
-0.0338886229968598,0.0,0.0
0.2707781827397889,0.0,0.0
0.006795531093794732,0.0,0.0
0.044225894380360696,0.0,0.0
-0.108626090898455,0.0,0.0
0.08533904347662981,0.0,0.0
0.2217549138916396,0.0,0.0
-0.154637666136762,0.0,0.0
-0.0589652692841196,0.0,0.0
-0.1987761159033924,0.0,0.0
-0.0734015475495495,0.0,0.0
-0.08116245360548163,0.0,0.0
-0.043607956965494896,0.0,0.0
0.5032686502668358,0.0,0.0
0.0270117887129411,0.0,0.0
0.08552652344916353,0.0,0.0
-0.0655841901769496,0.0,0.0
0.27113581542970006,0.0,0.0
-0.1357539802165034,0.0,0.0
-0.18745799112598702,0.0,0.0
-0.15813547494354416,0.0,0.0
0.121792934945018,0.0,0.0
-0.1489483227255969,0.0,0.0
0.170742809906509,0.0,0.0
-0.2105985823919504,0.0,0.0
-0.1703722192883623,0.0,0.0
-0.15018892666601238,0.0,0.0
0.06322637807790774,0.0,0.0
-0.145954807607425,0.0,0.0
-0.200066732150437,0.0,0.0
-0.1004458490300332,0.0,0.0
0.03234168794780244,0.0,0.0
-0.2306162701601899,0.0,0.0
-0.029765136553255998,0.0,0.0
-0.22110738320695775,0.0,0.0
-0.10199796527594261,0.0,0.0
-0.0024068314597177,0.0,0.0
0.3027036118063966,0.0,0.0
0.3031702606708709,0.0,0.0
-0.0560615686542158,0.0,0.0
0.3443753198253349,0.0,0.0
-0.1304475100682373,0.0,0.0
-0.070299711031483,0.0,0.0
-0.24155192591222902,0.0,0.0
-0.16816449934028269,0.0,0.0
0.22170141448928468,0.0,0.0
-0.1332734776085444,0.0,0.0
-0.0655291960262414,0.0,0.0
-0.1021880043136069,0.0,0.0
0.0117946185651963,0.0,0.0
-0.1027874460877224,0.0,0.0
-0.13203293381044653,0.0,0.0
-0.049972857532957396,0.0,0.0
0.06322359966433738,0.0,0.0
0.0774213375684215,0.0,0.0
0.08553032993933417,0.0,0.0
-0.108456959899752,0.0,0.0
0.1115907140403218,0.0,0.0
-0.0439879714615656,0.0,0.0
-0.12281817092229443,0.0,0.0
-0.1783713540746111,0.0,0.0
-0.12280393298327964,0.0,0.0
0.143890537832394,0.0,0.0
0.0162517649439534,0.0,0.0
0.0704689843380494,0.0,0.0
-0.22583162129481427,0.0,0.0
-0.1771625712436468,0.0,0.0
-0.030057601139609303,0.0,0.0
-0.06787343126049582,0.0,0.0
-0.1973059927327524,0.0,0.0
0.2716056998426092,0.0,0.0
0.221608255617435,0.0,0.0
-0.086380483862318,0.0,0.0
-0.062013560396455704,0.0,0.0
-0.15816059637992677,0.0,0.0
-0.0936418574866635,0.0,0.0
0.2709165413776668,0.0,0.0
0.050065163376414125,0.0,0.0
0.0852986267781735,0.0,0.0
0.09387053993994861,0.0,0.0
-0.1837027640800559,0.0,0.0
-0.0863627191818673,0.0,0.0
-0.002561789370249,0.0,0.0
-0.0259310886440489,0.0,0.0
-0.1866014914810374,0.0,0.0
-0.16238952169347512,0.0,0.0
0.1117183932702498,0.0,0.0
-0.14716482879729179,0.0,0.0
-0.12277977668003201,0.0,0.0
-0.1022165863689972,0.0,0.0
-0.0529246874201569,0.0,0.0
-0.0150765007764579,0.0,0.0
-0.0681720140788371,0.0,0.0
-0.1534729094537856,0.0,0.0
-0.0905858305188027,0.0,0.0
0.2217057931927764,0.0,0.0
-0.108729192930448,0.0,0.0
0.0501585301524371,0.0,0.0
-0.047302554593111196,0.0,0.0
0.0946759924971063,0.0,0.0
0.0932874443930399,0.0,0.0
0.503153197963995,0.0,0.0
0.22222632802149378,0.0,0.0
-0.11692680684530454,0.0,0.0
0.07017254604807713,0.0,0.0
0.2025581565743986,0.0,0.0
-0.0950711167351842,0.0,0.0
-0.1175684588887418,0.0,0.0
0.17083397620441598,0.0,0.0
-0.0958680337769684,0.0,0.0
0.027105107168728,0.0,0.0
-0.0185666781090913,0.0,0.0
0.03790620419712827,0.0,0.0
-0.2156961958475983,0.0,0.0
-0.1870655857309293,0.0,0.0
0.0321028352990906,0.0,0.0
-0.0615016500940727,0.0,0.0
-0.0984980916777707,0.0,0.0
0.1021041893513524,0.0,0.0
-0.1184582069201809,0.0,0.0
-0.0144082160176777,0.0,0.0
0.22191648086602989,0.0,0.0
0.006640620867706899,0.0,0.0
-0.0908333197739081,0.0,0.0
-0.0808281417873692,0.0,0.0
-0.0409039516840369,0.0,0.0
-0.14710105117210429,0.0,0.0
-0.0864573721662777,0.0,0.0
0.07769152906914628,0.0,0.0
-0.022295418505322,0.0,0.0
0.04378392380484134,0.0,0.0
-0.19819860197953496,0.0,0.0
-0.1043470140857998,0.0,0.0
-0.11886792755292161,0.0,0.0
-0.14063113840315872,0.0,0.0
0.10265900929489401,0.0,0.0
-0.043925811292699096,0.0,0.0
-0.1323013559004238,0.0,0.0
-0.0495189168905526,0.0,0.0
-0.1553123336172431,0.0,0.0
-0.08389275538825021,0.0,0.0
-0.1551873018276141,0.0,0.0
-0.1484893383406628,0.0,0.0
0.22208097566524657,0.0,0.0
0.006796760716642574,0.0,0.0
0.302784178170426,0.0,0.0
-0.014556206913127999,0.0,0.0
0.14419687477702917,0.0,0.0
0.0015408325758256998,0.0,0.0
0.0862330797422384,0.0,0.0
-0.15848484423730572,0.0,0.0
-0.0621172003089706,0.0,0.0
0.20282383585518995,0.0,0.0
-0.050041892526981,0.0,0.0
-0.029951397711415716,0.0,0.0
-0.1441380982127314,0.0,0.0
-0.0619617350359613,0.0,0.0
-0.0789513762721961,0.0,0.0
0.06325155355665955,0.0,0.0
0.05000364281488212,0.0,0.0
0.032440373128749,0.0,0.0
-0.18264697784811698,0.0,0.0
-0.12304087698266919,0.0,0.0
-0.006145310983479,0.0,0.0
-0.0020588729896891,0.0,0.0
0.0111268901249227,0.0,0.0
-0.037021392710663195,0.0,0.0
0.0702002513455009,0.0,0.0
-0.1986825716058055,0.0,0.0
-0.0406890054720891,0.0,0.0
-0.0022895963944854,0.0,0.0
0.016570080220777432,0.0,0.0
-0.025974355600637,0.0,0.0
0.0163407390290479,0.0,0.0
-0.1669048148941727,0.0,0.0
0.0858957440946201,0.0,0.0
-0.16675618184821767,0.0,0.0
-0.1170870570932636,0.0,0.0
0.12199174919185811,0.0,0.0
-0.08389183603218091,0.0,0.0
-0.018760987129716345,0.0,0.0
-0.08838973382099409,0.0,0.0
0.3446251074706135,0.0,0.0
-0.08852490650225847,0.0,0.0
-0.0983242856962341,0.0,0.0
0.07763590675536992,0.0,0.0
-0.070031191665241,0.0,0.0
-0.0762229432053782,0.0,0.0
0.20243047543709278,0.0,0.0
-0.0731798625720566,0.0,0.0
-0.0732721885556277,0.0,0.0
-0.03706453441611321,0.0,0.0
0.08540894060539048,0.0,0.0
0.111632091421365,0.0,0.0
0.5034059649332989,0.0,0.0
-0.010596090255571677,0.0,0.0
-0.17635186719452914,0.0,0.0
-0.2654165051270106,0.0,0.0
0.0633016743572495,0.0,0.0
0.037914881494246856,0.0,0.0
0.05010242972264133,0.0,0.0
0.0325159440704849,0.0,0.0
0.049787061344421096,0.0,0.0
0.34450322730479876,0.0,0.0
-0.0810218881315619,0.0,0.0
-0.1125553964993609,0.0,0.0
-0.1714473146572491,0.0,0.0
-0.11461213082102929,0.0,0.0
0.132764243202689,0.0,0.0
0.4027694492768932,0.0,0.0
-0.1421950245411088,0.0,0.0
0.170279128286001,0.0,0.0
-0.0504411842540479,0.0,0.0
0.2710099806340438,0.0,0.0
0.0780900203333562,0.0,0.0
0.1565252914957451,0.0,0.0
-0.0304627103687743,0.0,0.0
0.1120984878761854,0.0,0.0
-0.056398604843529376,0.0,0.0
-0.11461309086782359,0.0,0.0
0.0020642367364523,0.0,0.0
-0.029656313659636797,0.0,0.0
0.3026041153541192,0.0,0.0
-0.05629607375327226,0.0,0.0
-0.1191982542231487,0.0,0.0
0.044331403523058,0.0,0.0
-0.0439240501472552,0.0,0.0
0.12193135334739841,0.0,0.0
0.050088716948296835,0.0,0.0
-0.0566622228847795,0.0,0.0
-0.1335884556101212,0.0,0.0
-0.1438307732464285,0.0,0.0
0.2024070795417697,0.0,0.0
-0.1621639831771607,0.0,0.0
-0.0977850661952042,0.0,0.0
-0.1585125832317362,0.0,0.0
0.4034642370493302,0.0,0.0
-0.2445511773580038,0.0,0.0
-0.0302298621451788,0.0,0.0
-0.1722635945592055,0.0,0.0
-0.2091802494950674,0.0,0.0
0.0166856228061643,0.0,0.0
0.0936403436072003,0.0,0.0
-0.15808490590918595,0.0,0.0
0.1026988982855097,0.0,0.0
-0.17081657853660115,0.0,0.0
-0.1006988658658207,0.0,0.0
-0.1887273942359734,0.0,0.0
-0.01443486335625,0.0,0.0
-0.08125538931413603,0.0,0.0
0.1862121753953855,0.0,0.0
-0.1093229977675579,0.0,0.0
-0.0832980833300626,0.0,0.0
0.221420705071925,0.0,0.0
-0.0333789379685036,0.0,0.0
0.1569849917831233,0.0,0.0
-0.2024527023774155,0.0,0.0
-0.18094556365477288,0.0,0.0
-0.24587016544963,0.0,0.0
-0.1408720847168333,0.0,0.0
-0.1285218235110411,0.0,0.0
0.5035686973154865,0.0,0.0
-0.0731501863176379,0.0,0.0
0.30296903740594894,0.0,0.0
0.1565152192697081,0.0,0.0
0.0212053556774294,0.0,0.0
0.0272429806968682,0.0,0.0
-0.006387909722066486,0.0,0.0
0.27072718136647694,0.0,0.0
0.0318825586021602,0.0,0.0
-0.058868427901652295,0.0,0.0
-0.0762150523836799,0.0,0.0
-0.0062534860044602,0.0,0.0
0.1858474860436396,0.0,0.0
-0.0260848754246496,0.0,0.0
-0.1428611863884676,0.0,0.0
-0.1874572853962243,0.0,0.0
-0.0652267177067683,0.0,0.0
-0.1065323104082357,0.0,0.0
