Mic_plus_white_noise,nasal,resp
-0.08708624247926659,0.0,0.0
0.1129286922464452,0.0,0.0
-0.1416380219475547,0.0,0.0
0.013015995162836901,0.0,0.0
0.0114780879017283,0.0,0.0
0.028598578445938747,0.0,0.0
-0.07111957354315289,0.0,0.0
-0.1763144731511553,0.0,0.0
-0.2078787313604155,0.0,0.0
-0.17631670859786322,0.0,0.0
0.039231632662687005,0.0,0.0
0.9634495863239814,0.0,0.0
0.0882361025777403,0.0,0.0
-0.2189958335313203,0.0,0.0
0.1054623015943626,0.0,0.0
-0.1475898265395803,0.0,0.0
0.024658875624648517,0.0,0.0
-0.23946546790107942,0.0,0.0
-0.027796448778633298,0.0,0.0
-0.0590587844978778,0.0,0.0
-0.024840288327919898,0.0,0.0
0.117720894035602,0.0,0.0
-0.12311106028211216,0.0,0.0
-0.1737818599655693,0.0,0.0
-0.04921876340556427,0.0,0.0
0.057560569538248556,0.0,0.0
-0.17060170080875628,0.0,0.0
0.32082969407800405,0.0,0.0
-0.25970661873951045,0.0,0.0
-0.2879605951887657,0.0,0.0
0.029119419090886698,0.0,0.0
-0.0727045809576099,0.0,0.0
0.3335189475190969,0.0,0.0
-0.18503935123555343,0.0,0.0
-0.2418113927879667,0.0,0.0
0.1609614174340877,0.0,0.0
-0.1303524787084417,0.0,0.0
0.6244288503639835,0.0,0.0
-0.1921663340335023,0.0,0.0
0.9630396584228598,0.0,0.0
-0.052873981000821454,0.0,0.0
-0.07477576261656141,0.0,0.0
0.0914169056263413,0.0,0.0
-0.12393768255846331,0.0,0.0
-0.07345361322516927,0.0,0.0
-0.18067662214128988,0.0,0.0
0.0099763724850773,0.0,0.0
-0.15106966081358442,0.0,0.0
0.3707813618447649,0.0,0.0
-0.0313150030444937,0.0,0.0
0.36309360170335153,0.0,0.0
-0.2118712966420314,0.0,0.0
-0.10387207657715841,0.0,0.0
0.3976925978516204,0.0,0.0
0.1605021666520629,0.0,0.0
-0.09759715748681409,0.0,0.0
-0.0178756353512788,0.0,0.0
-0.0418686629806991,0.0,0.0
0.03406541306100487,0.0,0.0
-0.20497283165828548,0.0,0.0
-0.12790339645980095,0.0,0.0
-0.02171285985155672,0.0,0.0
0.0674038220758425,0.0,0.0
-0.1841572042353936,0.0,0.0
-0.1584358028019336,0.0,0.0
0.029310355522123303,0.0,0.0
-0.1573952710306204,0.0,0.0
-0.0574071021476856,0.0,0.0
-0.1486014033765042,0.0,0.0
0.20673188828108072,0.0,0.0
-0.16916302970288538,0.0,0.0
0.044212523909519304,0.0,0.0
0.025852128900680598,0.0,0.0
-0.17738378141997702,0.0,0.0
-0.1994209378057498,0.0,0.0
-0.0220934384264455,0.0,0.0
0.0585768009450545,0.0,0.0
0.0486322630870326,0.0,0.0
-0.0870715211758943,0.0,0.0
-0.07256195360835636,0.0,0.0
0.1833385359625368,0.0,0.0
-0.1581915688048328,0.0,0.0
-0.1845828252376226,0.0,0.0
-0.2234847305121522,0.0,0.0
-0.0064252529493651995,0.0,0.0
0.3792958087606373,0.0,0.0
-0.06702405612202761,0.0,0.0
0.2359229898799391,0.0,0.0
0.2668011218595258,0.0,0.0
0.25245663733158347,0.0,0.0
0.0242104701924368,0.0,0.0
-0.2092367020355205,0.0,0.0
0.5957396349026095,0.0,0.0
0.2096869697469735,0.0,0.0
0.2207319232597908,0.0,0.0
0.320852445279652,0.0,0.0
-0.1017537899012842,0.0,0.0
-0.07347451554199741,0.0,0.0
-0.1772495228873464,0.0,0.0
0.18950066365048832,0.0,0.0
-0.2102151931912622,0.0,0.0
0.026456581991904097,0.0,0.0
0.139972557232168,0.0,0.0
-0.2230792095719888,0.0,0.0
0.021412656714402498,0.0,0.0
-0.17318846330729518,0.0,0.0
0.08248268227454043,0.0,0.0
-0.06455109757180938,0.0,0.0
-0.1781470822007302,0.0,0.0
-0.12366699585801834,0.0,0.0
-0.2097583844084272,0.0,0.0
-0.1642529936322297,0.0,0.0
0.1047731952644118,0.0,0.0
-0.3253112067302476,0.0,0.0
0.03829873633401932,0.0,0.0
0.0756739044953083,0.0,0.0
0.11134002637547874,0.0,0.0
0.0716710545393073,0.0,0.0
0.464954687702682,0.0,0.0
-0.11828892071348074,0.0,0.0
0.0441681271495183,0.0,0.0
-0.1721122237684807,0.0,0.0
-0.004390043540049254,0.0,0.0
-0.18359604679459962,0.0,0.0
0.042704218134941505,0.0,0.0
-0.1331748902414161,0.0,0.0
0.032813501716124,0.0,0.0
-0.0377061663320306,0.0,0.0
-0.068511205687789,0.0,0.0
-0.0372008816241138,0.0,0.0
-0.027682630769554916,0.0,0.0
0.0896312887189308,0.0,0.0
-0.1073901129559916,0.0,0.0
0.2444817718837369,0.0,0.0
-0.085784991718548,0.0,0.0
-0.11110286502341829,0.0,0.0
-0.0007515654383140999,0.0,0.0
0.0423378172295729,0.0,0.0
-0.13595638261369172,0.0,0.0
-0.2303109576637873,0.0,0.0
-0.217268528268476,0.0,0.0
-0.10779040506680161,0.0,0.0
0.2762274300267675,0.0,0.0
-0.107372710677311,0.0,0.0
-0.15301769826525818,0.0,0.0
-0.1886497033265754,0.0,0.0
-0.051271237661854895,0.0,0.0
0.009344322181168601,0.0,0.0
0.07540682074870986,0.0,0.0
0.192816047482352,0.0,0.0
-0.027327796202784,0.0,0.0
-0.1408379682228012,0.0,0.0
-0.08889319276648561,0.0,0.0
-0.23128691608636978,0.0,0.0
0.04388200650151854,0.0,0.0
0.012029626551686328,0.0,0.0
-0.11583591082518101,0.0,0.0
0.1130572189878811,0.0,0.0
0.20276133853880768,0.0,0.0
-0.0443814066544048,0.0,0.0
-0.1051783713607866,0.0,0.0
0.0913895163178293,0.0,0.0
0.24879958912011052,0.0,0.0
-0.2436419148324718,0.0,0.0
0.7554773340185488,0.0,0.0
-0.028244074729143198,0.0,0.0
0.1048019566133093,0.0,0.0
-0.1915777032764006,0.0,0.0
-0.1191710041744181,0.0,0.0
0.1610560125613733,0.0,0.0
-0.1924588496011291,0.0,0.0
-0.2277304014485314,0.0,0.0
-0.1932183190166836,0.0,0.0
-0.16646812632437588,0.0,0.0
0.1361333910180427,0.0,0.0
-0.1190703105247144,0.0,0.0
-0.0691563927648829,0.0,0.0
-0.23991151638751337,0.0,0.0
0.011928094291570868,0.0,0.0
0.1289155051601428,0.0,0.0
0.08733757189439059,0.0,0.0
0.13599788454567419,0.0,0.0
0.04839270025800997,0.0,0.0
-0.12072800874443584,0.0,0.0
0.010991718658830099,0.0,0.0
0.22802337906021108,0.0,0.0
-0.0744415323408956,0.0,0.0
-0.08178553155928642,0.0,0.0
0.0133182236158263,0.0,0.0
-0.19870694655425572,0.0,0.0
0.3204930781475852,0.0,0.0
0.1557682023661748,0.0,0.0
-0.2682028763638346,0.0,0.0
-0.031719287650683714,0.0,0.0
-0.0608691246937987,0.0,0.0
-0.009950307029516412,0.0,0.0
0.037468528782179905,0.0,0.0
-0.1294263472430943,0.0,0.0
0.10711876154550828,0.0,0.0
-0.0487000980576064,0.0,0.0
-0.1099469909405491,0.0,0.0
0.4516725701605137,0.0,0.0
-0.1910178600196504,0.0,0.0
-0.14378649624102682,0.0,0.0
-0.012540905316051799,0.0,0.0
-0.06533106008312489,0.0,0.0
0.0989842092283671,0.0,0.0
-0.12431271434809218,0.0,0.0
0.1584586135268514,0.0,0.0
0.5095677996927183,0.0,0.0
-0.17032232591830912,0.0,0.0
-0.09394436459388757,0.0,0.0
-0.18242665898217356,0.0,0.0
0.12638516386668902,0.0,0.0
0.37126459663024836,0.0,0.0
-0.0427559342585647,0.0,0.0
0.0602252394959336,0.0,0.0
0.0087376333734451,0.0,0.0
-0.2609985271986191,0.0,0.0
-0.1345690071808626,0.0,0.0
0.0051517018244526995,0.0,0.0
-0.008800054381707499,0.0,0.0
-0.0677596894425449,0.0,0.0
-0.09534030996504571,0.0,0.0
-0.0005390123496337,0.0,0.0
0.09529879286683243,0.0,0.0
-0.13705303298502142,0.0,0.0
-0.09880372049475451,0.0,0.0
0.0079007662991278,0.0,0.0
-0.1614476973928417,0.0,0.0
-0.12373630169968056,0.0,0.0
-0.1192474236220087,0.0,0.0
-0.0727011718378011,0.0,0.0
0.3476954502749984,0.0,0.0
-0.2316467783929004,0.0,0.0
-0.0496817774438644,0.0,0.0
-0.14028626868228494,0.0,0.0
-0.0208468889139093,0.0,0.0
0.044532730033473404,0.0,0.0
-0.21635378619044449,0.0,0.0
-0.24949293285789512,0.0,0.0
-0.2291513562355432,0.0,0.0
-0.0054999080340314985,0.0,0.0
-0.06363154100758771,0.0,0.0
-0.15518208385100418,0.0,0.0
-0.20705864411248698,0.0,0.0
0.41774765978585127,0.0,0.0
0.07017438845287499,0.0,0.0
-0.212126155316183,0.0,0.0
0.1662044419428868,0.0,0.0
-0.1256413252381599,0.0,0.0
-0.1179162146531059,0.0,0.0
-0.1187895577776449,0.0,0.0
0.3149112627869499,0.0,0.0
-0.0598154228954647,0.0,0.0
0.2030195256398478,0.0,0.0
-0.041822867701965,0.0,0.0
-0.23087007545824778,0.0,0.0
-0.023725123464668235,0.0,0.0
0.09715682999530541,0.0,0.0
-0.0982727020822015,0.0,0.0
-0.0228664477598805,0.0,0.0
-0.1716204113478387,0.0,0.0
0.14786564735604277,0.0,0.0
0.008359198186140695,0.0,0.0
-0.1695707449323887,0.0,0.0
0.06871751998689236,0.0,0.0
-0.1624388490574932,0.0,0.0
0.7556567248020994,0.0,0.0
0.43957514310062973,0.0,0.0
-0.15250509394908068,0.0,0.0
0.0159774470584008,0.0,0.0
0.38838620048530775,0.0,0.0
-0.09618411934055908,0.0,0.0
-0.2976923968215582,0.0,0.0
0.32106713908194595,0.0,0.0
0.1552558883355043,0.0,0.0
-0.07674767599434,0.0,0.0
-0.1970354721800072,0.0,0.0
0.047516042025736595,0.0,0.0
0.5101893893013244,0.0,0.0
-0.22430599551424632,0.0,0.0
-0.0336773713332559,0.0,0.0
0.3412583852867703,0.0,0.0
0.1988935120050088,0.0,0.0
0.0230991696446483,0.0,0.0
-0.28068703551611773,0.0,0.0
-0.044950334835274997,0.0,0.0
-0.20848059324373938,0.0,0.0
0.3150306175846407,0.0,0.0
-0.19947855211174437,0.0,0.0
0.040684260855877,0.0,0.0
0.9631734431689243,0.0,0.0
-0.243171852403362,0.0,0.0
0.0552348959485909,0.0,0.0
-0.12715299781785389,0.0,0.0
-0.0346634362843699,0.0,0.0
0.40719856887830114,0.0,0.0
0.2663771397634449,0.0,0.0
-0.1566016141560381,0.0,0.0
-0.057360049682082,0.0,0.0
-0.1660915791724356,0.0,0.0
-0.09578375905816361,0.0,0.0
-0.2771192339233833,0.0,0.0
0.7556170602462642,0.0,0.0
-0.1584428902418994,0.0,0.0
0.07379677048477933,0.0,0.0
0.1435821188784622,0.0,0.0
0.024291325206297,0.0,0.0
0.36284173946688764,0.0,0.0
-0.0207920492607977,0.0,0.0
-0.0574872703828264,0.0,0.0
0.09006972555929589,0.0,0.0
-0.1108792008283952,0.0,0.0
0.0443397663499455,0.0,0.0
-0.0636586206851137,0.0,0.0
-0.14067529363078568,0.0,0.0
-0.041912791025379904,0.0,0.0
0.0545421577455227,0.0,0.0
0.22070802254516,0.0,0.0
0.030174578202116,0.0,0.0
-0.082705387696588,0.0,0.0
-0.16547537024943587,0.0,0.0
-0.02473578818804558,0.0,0.0
-0.1416562450344549,0.0,0.0
0.24087699063242637,0.0,0.0
-0.0262313106174618,0.0,0.0
-0.08531063723209209,0.0,0.0
0.22796468904724088,0.0,0.0
-0.0138728916935878,0.0,0.0
-0.1859580278250111,0.0,0.0
-0.0288319717816087,0.0,0.0
0.07727202700924564,0.0,0.0
-0.143257108636439,0.0,0.0
-0.2001625059303965,0.0,0.0
0.0310809148775801,0.0,0.0
-0.1741530389837644,0.0,0.0
-0.1374876518909495,0.0,0.0
-0.1527579444828724,0.0,0.0
-0.1669427598392547,0.0,0.0
0.015590670272459495,0.0,0.0
-0.0574449285044408,0.0,0.0
0.1836123654683988,0.0,0.0
-0.0019689784603232,0.0,0.0
3.3466817133022437,0.0,0.0
-0.19481473159973028,0.0,0.0
-0.0406439999507661,0.0,0.0
0.1547358036479327,0.0,0.0
-0.0027218592080146,0.0,0.0
0.0129011621219682,0.0,0.0
0.0570834491699975,0.0,0.0
0.0048801344685869,0.0,0.0
-0.17478790662387553,0.0,0.0
0.2327565701065468,0.0,0.0
-0.3008328367358411,0.0,0.0
0.30292416792539983,0.0,0.0
-0.3285725297078085,0.0,0.0
0.0532855343659049,0.0,0.0
-0.2140632847342513,0.0,0.0
0.164173321035072,0.0,0.0
-0.0742989056274346,0.0,0.0
0.6590291314057191,0.0,0.0
-0.1718485438978756,0.0,0.0
-0.12838062645259118,0.0,0.0
-0.22740561126008257,0.0,0.0
-0.114836722353373,0.0,0.0
-0.275303725963646,0.0,0.0
-0.1992272397817931,0.0,0.0
-0.2223721038866964,0.0,0.0
-0.1663932214246672,0.0,0.0
0.0642044981401822,0.0,0.0
0.22374089984860332,0.0,0.0
-0.17521182396778862,0.0,0.0
-0.03449071178601032,0.0,0.0
0.056098112168931104,0.0,0.0
-0.027852051053881298,0.0,0.0
-0.1014128609081478,0.0,0.0
-0.20417993032694068,0.0,0.0
-0.15193874951717862,0.0,0.0
-0.2045715586565731,0.0,0.0
0.1069644031873791,0.0,0.0
-0.11687295461921371,0.0,0.0
0.00946802707168504,0.0,0.0
-0.173387673652912,0.0,0.0
-0.0976064464163936,0.0,0.0
-0.0533788546179446,0.0,0.0
0.07670987892043821,0.0,0.0
-0.0969674462638035,0.0,0.0
0.5957609651078434,0.0,0.0
-0.13245541565985405,0.0,0.0
-0.1240629623898969,0.0,0.0
-0.2478671557040927,0.0,0.0
-0.2071951761182855,0.0,0.0
-0.08832290300745956,0.0,0.0
0.27597877727124254,0.0,0.0
-0.12111279426503471,0.0,0.0
0.28119010870957334,0.0,0.0
-0.2618104235126836,0.0,0.0
-0.19362949179967479,0.0,0.0
0.0436845077095245,0.0,0.0
0.17793854401655979,0.0,0.0
0.0956652586230441,0.0,0.0
-0.0976920743251447,0.0,0.0
0.2318141296803116,0.0,0.0
-0.13662432186373769,0.0,0.0
0.0222214845411889,0.0,0.0
0.03541719413326972,0.0,0.0
-0.0821053905404923,0.0,0.0
0.1076921593482091,0.0,0.0
0.0177808433592911,0.0,0.0
-0.2388292020977713,0.0,0.0
0.135789185631608,0.0,0.0
0.22021199052664578,0.0,0.0
0.35517855400483406,0.0,0.0
-0.0777692469326466,0.0,0.0
-0.09259839828718441,0.0,0.0
-0.1656262145819808,0.0,0.0
-0.08170783579875134,0.0,0.0
-0.0567143851516785,0.0,0.0
0.29142660001891424,0.0,0.0
0.1960993217989233,0.0,0.0
-0.006718760871340725,0.0,0.0
0.1904164071463301,0.0,0.0
-0.10158297484217794,0.0,0.0
0.1660721818274269,0.0,0.0
0.4513769533145536,0.0,0.0
-0.0909937545548596,0.0,0.0
0.09162205554623133,0.0,0.0
-0.1038363113372103,0.0,0.0
-0.2442307905661624,0.0,0.0
-0.027646619477878713,0.0,0.0
-0.119772575576435,0.0,0.0
0.0308620085828286,0.0,0.0
0.033607870017847305,0.0,0.0
0.0620372511449966,0.0,0.0
-0.0463528836696565,0.0,0.0
0.10307954670406864,0.0,0.0
0.29686555279354576,0.0,0.0
-0.14389082759460842,0.0,0.0
-0.07255455870486967,0.0,0.0
0.379155065900588,0.0,0.0
0.0917288108423835,0.0,0.0
-0.0610480214834699,0.0,0.0
0.5953486199233365,0.0,0.0
0.0700132709838381,0.0,0.0
-0.2895199009932269,0.0,0.0
0.41703224499477287,0.0,0.0
0.43954720510312206,0.0,0.0
-0.090632031038362,0.0,0.0
-0.0967329848800535,0.0,0.0
0.2761695531925059,0.0,0.0
-0.1671134468304946,0.0,0.0
-0.1571804805878544,0.0,0.0
0.023005992334813898,0.0,0.0
0.0932316094224098,0.0,0.0
-0.2360356661514043,0.0,0.0
-0.2286274084722616,0.0,0.0
-0.18091357822073859,0.0,0.0
-0.1175712420752891,0.0,0.0
-0.0867874980076128,0.0,0.0
0.015391676732112098,0.0,0.0
-0.2164767134621384,0.0,0.0
0.14483561882167212,0.0,0.0
-0.0864558310919107,0.0,0.0
0.1721053088324073,0.0,0.0
0.2971973239845123,0.0,0.0
-0.09270438745327887,0.0,0.0
-0.1592331439403247,0.0,0.0
-0.1318940343368969,0.0,0.0
-0.0105953599274589,0.0,0.0
-0.2583729889019554,0.0,0.0
-0.0639634495297513,0.0,0.0
-0.1532652421985255,0.0,0.0
0.10133255099613889,0.0,0.0
-0.16449711000770334,0.0,0.0
-0.030141629202067,0.0,0.0
-0.30302779169129784,0.0,0.0
0.0244359451294933,0.0,0.0
0.1485424708091594,0.0,0.0
0.024088376400315498,0.0,0.0
-0.1374077022457218,0.0,0.0
0.4284935088182741,0.0,0.0
0.099572865417172,0.0,0.0
0.1746779286662741,0.0,0.0
0.0244074908684114,0.0,0.0
-0.042788240151090395,0.0,0.0
0.0938507734823268,0.0,0.0
0.1328015448534669,0.0,0.0
0.0314549897993775,0.0,0.0
-0.12697402849291678,0.0,0.0
-0.13359967716453594,0.0,0.0
0.4397291409643667,0.0,0.0
-0.060549596324733855,0.0,0.0
0.023310051234638342,0.0,0.0
0.1455163841887786,0.0,0.0
-0.09396429096910691,0.0,0.0
-0.1055243995216126,0.0,0.0
-0.0087567022289138,0.0,0.0
0.07879200190687899,0.0,0.0
-0.2466465746405311,0.0,0.0
-0.1242531391364187,0.0,0.0
0.11523221124941149,0.0,0.0
0.22797537417732408,0.0,0.0
0.036699427665728306,0.0,0.0
0.1666441510042026,0.0,0.0
0.26184047458168486,0.0,0.0
-0.06301838644066952,0.0,0.0
-0.1939868743492871,0.0,0.0
0.0917957788747326,0.0,0.0
-0.13126088933513064,0.0,0.0
0.28044661541082716,0.0,0.0
-0.08615751530117101,0.0,0.0
-0.19748160290802652,0.0,0.0
-0.1137937832765228,0.0,0.0
-0.05006808959002094,0.0,0.0
0.15047937742708423,0.0,0.0
0.2243745428129226,0.0,0.0
-0.2074652456999822,0.0,0.0
-0.2575660050474305,0.0,0.0
0.2808746405119182,0.0,0.0
-0.10016454598492885,0.0,0.0
-0.1738511907484901,0.0,0.0
-0.0552391675384739,0.0,0.0
-0.017445733135420784,0.0,0.0
0.20270140745872328,0.0,0.0
-0.0964738148436862,0.0,0.0
-0.03727042016586,0.0,0.0
-0.0986731415732417,0.0,0.0
0.007141343217314107,0.0,0.0
-0.1419919155934086,0.0,0.0
0.1754276851577162,0.0,0.0
-0.27840411520004044,0.0,0.0
0.023211045614231998,0.0,0.0
-0.24092014728042718,0.0,0.0
-0.09157779201499,0.0,0.0
-0.2186721753831589,0.0,0.0
0.013043367940741901,0.0,0.0
-0.06740876627172021,0.0,0.0
0.036821683584957125,0.0,0.0
-0.2119859566062969,0.0,0.0
-0.009827190247135499,0.0,0.0
-0.0564085395253007,0.0,0.0
-0.21041695497249865,0.0,0.0
-0.13054883816013418,0.0,0.0
0.2713072403730128,0.0,0.0
-0.21948871165410855,0.0,0.0
-0.0698027337785905,0.0,0.0
-0.09614788679306538,0.0,0.0
-0.1637800580507338,0.0,0.0
0.045216747009945504,0.0,0.0
0.0769026804768584,0.0,0.0
-0.1470970065451754,0.0,0.0
-0.16042545418946438,0.0,0.0
-0.03455089909050411,0.0,0.0
0.004677996298143675,0.0,0.0
0.2615966157022058,0.0,0.0
-0.19382211315297984,0.0,0.0
0.028694104373560122,0.0,0.0
-0.19182081509959933,0.0,0.0
-0.019418776946928,0.0,0.0
-0.12422124414133251,0.0,0.0
-0.18370412581090134,0.0,0.0
-0.14984739843561587,0.0,0.0
-0.1099040825709756,0.0,0.0
0.1425769734091202,0.0,0.0
0.23595956003329227,0.0,0.0
-0.1481726418046093,0.0,0.0
-0.21917802588823287,0.0,0.0
0.0202049197545084,0.0,0.0
-0.1551850538674829,0.0,0.0
0.0146611284271359,0.0,0.0
-0.12888457218133662,0.0,0.0
-0.1965190426639726,0.0,0.0
0.0496553866001705,0.0,0.0
0.0257080557591023,0.0,0.0
0.3341147951577631,0.0,0.0
-0.1274448374201021,0.0,0.0
-0.2285269118017591,0.0,0.0
0.07500916237277849,0.0,0.0
-0.020353046565037298,0.0,0.0
0.4515911092363256,0.0,0.0
0.3089619202221791,0.0,0.0
0.1330458373434849,0.0,0.0
0.0578218758376814,0.0,0.0
-0.07137568223825219,0.0,0.0
0.2528678419042036,0.0,0.0
0.2439746293899042,0.0,0.0
-0.138765044563231,0.0,0.0
-0.2028181931008931,0.0,0.0
-0.1260000187686235,0.0,0.0
-0.03637894922259146,0.0,0.0
0.024325596333684498,0.0,0.0
0.1869955075084278,0.0,0.0
-0.200916241634188,0.0,0.0
0.2709166570969008,0.0,0.0
0.0316270594313808,0.0,0.0
0.0656225126688513,0.0,0.0
0.046438771610436996,0.0,0.0
0.0625008304028994,0.0,0.0
-0.1376198623600173,0.0,0.0
0.1401432274847048,0.0,0.0
-0.11580656186084172,0.0,0.0
0.04237491445497411,0.0,0.0
-0.1450060047070807,0.0,0.0
0.0736749023990237,0.0,0.0
0.036814330007988075,0.0,0.0
0.027468410952137,0.0,0.0
-0.05442406268747693,0.0,0.0
-0.17524450996560131,0.0,0.0
-0.2094946297331884,0.0,0.0
-0.17803316206168768,0.0,0.0
0.02990024896328697,0.0,0.0
0.4177248310175087,0.0,0.0
-0.002700743293364,0.0,0.0
-0.21916400157552468,0.0,0.0
0.1065545077116791,0.0,0.0
-0.1444651402527953,0.0,0.0
0.0316052097836099,0.0,0.0
-0.2204817726762689,0.0,0.0
-0.001854216057576,0.0,0.0
-0.035635240390161,0.0,0.0
-0.0476884699619253,0.0,0.0
0.0423749405224698,0.0,0.0
-0.14396214699136842,0.0,0.0
-0.1684817152023156,0.0,0.0
-0.07101076018642245,0.0,0.0
0.039465826859172305,0.0,0.0
-0.19418813766914161,0.0,0.0
0.3149843922851824,0.0,0.0
-0.268043599514314,0.0,0.0
-0.27786768372555476,0.0,0.0
-0.0037595152950927,0.0,0.0
-0.0350204881987852,0.0,0.0
0.20616550072735632,0.0,0.0
-0.1898251977506058,0.0,0.0
-0.2462154017303815,0.0,0.0
0.18703880816202262,0.0,0.0
-0.1307159495767293,0.0,0.0
0.4788337556446571,0.0,0.0
-0.1806837258517754,0.0,0.0
0.2283364439619175,0.0,0.0
