index,dBFS_norm
0,0.0631905072963915
1,0.3445680997648074
2,-0.006483016026585765
3,0.05003604407629464
4,0.14411067465495705
5,0.006874048934134577
6,-0.13726701769928
7,-0.26976222996512966
8,-0.08861330010872835
9,0.13253657160227209
10,0.20274065511207567
11,0.13253657160227209
12,0.5034264431764769
13,0.05003604407629464
14,-0.06224976941962391
15,-0.10882279876448077
16,-0.1667526462056857
17,-0.1472433638040312
18,0.27070296784189724
19,0.27070296784189724
20,-0.10456964385106518
21,0.026850547264351397
22,-0.08861330010872835
23,0.27070296784189724
24,0.17047420534406152
25,0.0631905072963915
26,-0.006483016026585765
27,0.5034264431764769
28,-0.04701455136328498
29,-0.12087979981965298
30,2.329527705567949
31,-0.07863703724216138
32,0.11184422488694314
33,0.05646369666912829
34,-0.1472433638040312
35,0.09374557999488117
36,0.011615462389107272
37,0.016517625425629824
38,0.14411067465495705
39,-0.04376496594288618
40,-0.11893880189487632
41,-0.16814971589123515
42,0.22204925025134561
43,-0.12839316134578593
44,-0.1439937783836325
45,-0.12087979981965298
46,-0.10239514617164712
47,-0.24906993319271128
48,0.5034264431764769
49,-0.06511311301716236
50,-0.23223704142662294
51,-0.0299832197657887
52,0.12182065422987856
53,-0.126551050383976
54,0.026850547264351397
55,-0.10239514617164712
56,-0.1851811640221894
57,-0.16953346746729392
58,0.10251189261423993
59,-0.11497694733129091
60,0.3445680997648074
61,-0.10456964385106518
62,0.0022831967069515896
63,0.05003604407629464
64,-0.06224976941962391
65,0.18570937345748986
66,-0.1610251266287656
67,-0.22862185725307416
68,-0.191232163830996
69,-0.21818718505784557
70,-0.09794554914324721
71,0.02159185843676917
72,-0.08371118701511639
73,0.24433935391460848
74,0.24433935391460848
75,0.011615462389107272
76,0.09374557999488117
77,0.0022831967069515896
78,0.5034264431764769
79,0.10251189261423993
80,-0.03703825520144424
81,-0.12839316134578593
82,0.03230780910443635
83,0.40319818010774694
84,0.05646369666912829
85,-0.12087979981965298
86,-0.20152423236885547
87,0.10251189261423993
88,-0.1439937783836325
89,0.07024544284622576
90,0.006874048934134577
91,0.07766254773601647
92,-0.1864117073961973
93,-0.15807401668968493
94,-0.23223704142662294
95,0.12182065422987856
96,-0.059328375512343795
97,0.03230780910443635
98,-0.03355373832963376
99,-0.022566198114182454
100,0.14411067465495705
101,-0.14066951166426606
102,-0.03355373832963376
103,0.5034264431764769
104,-0.07067538815057967
105,0.5034264431764769
106,-0.014748134890544693
107,0.12182065422987856
108,-0.04701455136328498
109,-0.17360697773132008
110,0.13253657160227209
111,-0.16534185886736127
112,0.006874048934134577
113,0.03230780910443635
114,-0.08371118701511639
115,-0.16814971589123515
116,0.0631905072963915
117,-0.08371118701511639
118,2.329527705567949
119,-0.07067538815057967
120,-0.15955712136254271
121,-0.13200829557642402
122,0.15669245916696403
123,-0.2131832383695421
124,0.5034264431764769
125,0.3445680997648074
126,-0.1504215142146505
127,0.05003604407629464
128,-0.05019271842154111
129,-0.17090406741023106
130,-0.0021662837879902084
131,-0.15657566278146062
132,0.14411067465495705
133,-0.010674624626518518
134,0.03797905966875924
135,0.40319818010774694
136,-0.20587342749933402
137,-0.16953346746729392
138,0.016517625425629824
139,-0.2313416482779423
140,-0.06792106992685738
141,-0.1550615102658533
142,-0.09335466362079047
143,-0.2111321995651006
144,0.3445680997648074
145,-0.2529888701484637
146,0.10251189261423993
147,0.3445680997648074
148,0.09374557999488117
149,2.329527705567949
150,-0.19704019137978587
151,-0.1472433638040312
152,-0.14884117069487554
153,-0.014748134890544693
154,-0.059328375512343795
155,0.07024544284622576
156,-0.06511311301716236
157,0.11184422488694314
158,0.07766254773601647
159,0.05003604407629464
160,0.13253657160227209
161,-0.10456964385106518
162,-0.08371118701511639
163,-0.10671181181969527
164,-0.09566836883965767
165,0.18570937345748986
166,-0.17360697773132008
167,-0.07067538815057967
168,-0.07603151559672139
169,-0.11090343706726484
170,-0.056346900283625004
171,-0.10671181181969527
172,-0.056346900283625004
173,-0.19704019137978587
174,0.03797905966875924
175,0.5034264431764769
176,-0.16247836544109098
177,-0.20041616565924908
178,-0.0299832197657887
179,0.11184422488694314
180,0.13253657160227209
181,-0.10456964385106518
182,-0.16534185886736127
183,-0.006483016026585765
184,-0.15807401668968493
185,-0.15807401668968493
186,0.12182065422987856
187,-0.05019271842154111
188,-0.15955712136254271
189,0.12182065422987856
190,-0.006483016026585765
191,0.04388191215712132
192,-0.16247836544109098
