Mic_plus_heater,nasal,resp
-0.010357736206024301,0.0,0.0
-0.0115811727920723,0.0,0.0
0.005963873770638,0.0,0.0
-0.010433805609142201,0.0,0.0
0.1351438228468513,0.0,0.0
0.1356590748750296,0.0,0.0
-0.027087473563711297,0.0,0.0
0.05423932262865046,0.0,0.0
-0.0738280479695856,0.0,0.0
-0.0645796442730099,0.0,0.0
-0.040219595017372996,0.0,0.0
0.00690123039941135,0.0,0.0
0.0544278160545551,0.0,0.0
-0.06412483577373478,0.0,0.0
-0.0644832002609044,0.0,0.0
-0.0638481509234004,0.0,0.0
0.006847299293895213,0.0,0.0
-0.026527351110060698,0.0,0.0
0.0541190065125802,0.0,0.0
0.21627463114482529,0.0,0.0
-0.05282958594158724,0.0,0.0
0.21689650876746958,0.0,0.0
0.0066911747039815,0.0,0.0
0.0064999963260155,0.0,0.0
-0.06414787816838395,0.0,0.0
-0.0107434791932321,0.0,0.0
-0.011154781042116894,0.0,0.0
0.028342381406137,0.0,0.0
-0.0270710275170696,0.0,0.0
-0.0404131709691545,0.0,0.0
-0.07421961418102477,0.0,0.0
-0.0109312872347367,0.0,0.0
0.0278874343040797,0.0,0.0
-0.052935509621046054,0.0,0.0
-0.0269760102235114,0.0,0.0
-0.0262621442231555,0.0,0.0
1.6936196108652077,0.0,0.0
-0.053153362676665095,0.0,0.0
0.0280010663327666,0.0,0.0
-0.0521844135146399,0.0,0.0
-0.052935800814047244,0.0,0.0
-0.0112964082896436,0.0,0.0
-0.0265767795325321,0.0,0.0
-0.0744251589281064,0.0,0.0
-0.0526871919282102,0.0,0.0
-0.0115986488226921,0.0,0.0
0.0073990089401401995,0.0,0.0
0.054622907735845,0.0,0.0
-0.0120498282179262,0.0,0.0
0.0071470106440643,0.0,0.0
-0.0745451469752059,0.0,0.0
-0.04057342058132098,0.0,0.0
-0.0406963606133649,0.0,0.0
-0.025921904275036198,0.0,0.0
-0.0643555846102343,0.0,0.0
-0.08376656664977321,0.0,0.0
-0.0404868294468128,0.0,0.0
-0.040564932114598364,0.0,0.0
-0.0116091203264687,0.0,0.0
0.054337007072077635,0.0,0.0
0.0069142698694146555,0.0,0.0
-0.0636227427445647,0.0,0.0
0.006895934883020617,0.0,0.0
-0.0533090282243369,0.0,0.0
0.054246797006209525,0.0,0.0
1.6945683996803447,0.0,0.0
-0.0743715825948494,0.0,0.0
0.08765923880238609,0.0,0.0
0.006749762990138951,0.0,0.0
-0.0527967631496949,0.0,0.0
-0.040449620957710195,0.0,0.0
-0.0107672889895242,0.0,0.0
0.006646802739890999,0.0,0.0
-0.0116243227628259,0.0,0.0
-0.0110468037526279,0.0,0.0
-0.05301331410211215,0.0,0.0
-0.0639266961028211,0.0,0.0
-0.0113741599999256,0.0,0.0
-0.052524080613645496,0.0,0.0
-0.04067957568927856,0.0,0.0
0.0067421690835751,0.0,0.0
-0.0524719220978397,0.0,0.0
0.054170318788463304,0.0,0.0
-0.0530824444650225,0.0,0.0
-0.0264982190940896,0.0,0.0
0.0070322144791651,0.0,0.0
-0.041343088824753196,0.0,0.0
-0.052548280150788496,0.0,0.0
0.08830993817422289,0.0,0.0
0.0539712902795241,0.0,0.0
-0.06416807793441229,0.0,0.0
0.0288376778126374,0.0,0.0
-0.0536710370745696,0.0,0.0
0.006865218471942567,0.0,0.0
-0.0524991918773468,0.0,0.0
-0.06410130127562944,0.0,0.0
0.08787137036058648,0.0,0.0
0.007155979134184099,0.0,0.0
-0.011269936429823208,0.0,0.0
-0.0404726678029075,0.0,0.0
-0.0647191358932637,0.0,0.0
-0.026647613183761798,0.0,0.0
-0.0532456873886511,0.0,0.0
-0.052649403596275596,0.0,0.0
0.0546716355148944,0.0,0.0
-0.052901892088429894,0.0,0.0
-0.0109250043324707,0.0,0.0
-0.0837201785874147,0.0,0.0
-0.02674493649700401,0.0,0.0
-0.0532540747643537,0.0,0.0
0.0885140962576898,0.0,0.0
0.0063638108271726,0.0,0.0
-0.0526445893748672,0.0,0.0
0.0280190707070196,0.0,0.0
-0.026788907911769657,0.0,0.0
1.693671447034176,0.0,0.0
-0.0402284338058067,0.0,0.0
0.006773797221211406,0.0,0.0
-0.04058416738328431,0.0,0.0
-0.0403209797736101,0.0,0.0
-0.011228456050382196,0.0,0.0
-0.0405965494437609,0.0,0.0
0.0541873421347668,0.0,0.0
-0.026479989649263697,0.0,0.0
-0.0271710103506699,0.0,0.0
0.0875176249065035,0.0,0.0
-0.040218781202871895,0.0,0.0
-0.0403801199277263,0.0,0.0
-0.0269368943566718,0.0,0.0
-0.0404637444540608,0.0,0.0
-0.011117198706977909,0.0,0.0
0.0073396729619097,0.0,0.0
-0.011296315463927101,0.0,0.0
-0.053168821973224194,0.0,0.0
0.0277592267305185,0.0,0.0
0.0544395655014156,0.0,0.0
-0.052418748857077695,0.0,0.0
-0.0533361218892996,0.0,0.0
-0.011480255343380801,0.0,0.0
0.0549532744610046,0.0,0.0
0.0070201611234519,0.0,0.0
-0.026809763179946967,0.0,0.0
-0.01115553636370078,0.0,0.0
0.1346905968353054,0.0,0.0
-0.011118328510390844,0.0,0.0
-0.052689220742329894,0.0,0.0
-0.0110159538251082,0.0,0.0
-0.0409821430197126,0.0,0.0
0.0070220170019901,0.0,0.0
0.006918512513294516,0.0,0.0
0.0070339215822398,0.0,0.0
0.08800059202331123,0.0,0.0
-0.011603108271841401,0.0,0.0
-0.0833293085688496,0.0,0.0
-0.011195305189519045,0.0,0.0
-0.092068683445789,0.0,0.0
0.1352529064154279,0.0,0.0
0.05436020587170125,0.0,0.0
-0.08357188505469683,0.0,0.0
0.0070492855099121,0.0,0.0
-0.0269247023981764,0.0,0.0
-0.0266729240863329,0.0,0.0
0.0065203346948260995,0.0,0.0
-0.0404770153525629,0.0,0.0
0.0283575571392059,0.0,0.0
-0.08360415852180092,0.0,0.0
0.006736031142017099,0.0,0.0
-0.0117034732167818,0.0,0.0
0.054536474913688904,0.0,0.0
0.21688480891243028,0.0,0.0
-0.0115368841168098,0.0,0.0
0.0071568209235586995,0.0,0.0
0.0280148223410065,0.0,0.0
0.006775171804767267,0.0,0.0
0.00694584777943729,0.0,0.0
-0.0639316171373828,0.0,0.0
-0.0264252301060171,0.0,0.0
-0.011114054076882032,0.0,0.0
-0.0645690710424207,0.0,0.0
-0.0831136820588422,0.0,0.0
-0.0266711972736883,0.0,0.0
-0.053158665186774194,0.0,0.0
-0.0407765404155062,0.0,0.0
-0.011269046956005146,0.0,0.0
-0.0408704660532062,0.0,0.0
-0.052552347315916494,0.0,0.0
-0.011166534939525402,0.0,0.0
0.007031441355389,0.0,0.0
-0.027011528140146297,0.0,0.0
-0.02687893931992306,0.0,0.0
-0.07418664642842437,0.0,0.0
-0.09169548019561741,0.0,0.0
-0.064386627818698,0.0,0.0
0.0541028993433831,0.0,0.0
-0.026409595966498698,0.0,0.0
-0.0643447449825544,0.0,0.0
0.0066343354832089,0.0,0.0
-0.0108644215649928,0.0,0.0
0.0280626008817354,0.0,0.0
-0.06408396130462159,0.0,0.0
0.054729886830985,0.0,0.0
-0.011549219128635501,0.0,0.0
0.0283321305223853,0.0,0.0
-0.0745269143514171,0.0,0.0
-0.1147668997701619,0.0,0.0
0.1354902630442013,0.0,0.0
0.02777729977037,0.0,0.0
-0.052748184146108996,0.0,0.0
-0.0269378296075556,0.0,0.0
-0.0523954476948489,0.0,0.0
-0.0113627557884356,0.0,0.0
-0.040323772810409796,0.0,0.0
0.0540612631947602,0.0,0.0
-0.02684813135471363,0.0,0.0
-0.052663144345493594,0.0,0.0
-0.041155784966763795,0.0,0.0
-0.06368235974311509,0.0,0.0
-0.06403555777978752,0.0,0.0
0.006845424341579657,0.0,0.0
0.0070966965625302,0.0,0.0
-0.0407249407613774,0.0,0.0
-0.0925840511882166,0.0,0.0
-0.08364376267734122,0.0,0.0
0.028303294785756,0.0,0.0
0.0883267993934188,0.0,0.0
-0.0532081603674665,0.0,0.0
-0.040324391436589196,0.0,0.0
0.0281164372541572,0.0,0.0
-0.011279086120828015,0.0,0.0
-0.0272281490297473,0.0,0.0
-0.04054339909153181,0.0,0.0
-0.039948067716439696,0.0,0.0
0.054480168487097504,0.0,0.0
-0.011251506074542315,0.0,0.0
0.0065271433975549,0.0,0.0
-0.040426150674655395,0.0,0.0
-0.040561620906846785,0.0,0.0
0.0067246561769857,0.0,0.0
0.0066294487814464,0.0,0.0
-0.0115598120687947,0.0,0.0
-0.052039543724959995,0.0,0.0
-0.0270593696243405,0.0,0.0
0.02820030465325692,0.0,0.0
-0.0264938086009689,0.0,0.0
0.0275509728712575,0.0,0.0
-0.0109259408549396,0.0,0.0
-0.011096414011776872,0.0,0.0
-0.011283399337684148,0.0,0.0
0.2164734587433095,0.0,0.0
0.0285002073769923,0.0,0.0
-0.0834133152065241,0.0,0.0
0.0538724149965964,0.0,0.0
-0.0918720321653028,0.0,0.0
-0.0270416583504665,0.0,0.0
-0.0271849901578976,0.0,0.0
-0.063668179661225,0.0,0.0
-0.0267068677805421,0.0,0.0
-0.0922222871181269,0.0,0.0
-0.0117944996403214,0.0,0.0
0.08846877759844919,0.0,0.0
-0.04067251139793297,0.0,0.0
-0.08366881989867334,0.0,0.0
-0.05285514162430131,0.0,0.0
0.0289568933717533,0.0,0.0
-0.0415075937966512,0.0,0.0
-0.01118763435205306,0.0,0.0
-0.0109278641274912,0.0,0.0
-0.0641877086660823,0.0,0.0
-0.026913892652747698,0.0,0.0
-0.0398036035624253,0.0,0.0
-0.053333600971723794,0.0,0.0
-0.08358981376963287,0.0,0.0
0.0066090907030658995,0.0,0.0
0.08853049016933999,0.0,0.0
0.006441388330288,0.0,0.0
-0.011231593686759704,0.0,0.0
-0.0269169260191423,0.0,0.0
0.006930688576975501,0.0,0.0
-0.08348354231163341,0.0,0.0
-0.0642079294132658,0.0,0.0
-0.0113091285917722,0.0,0.0
-0.0262850016021642,0.0,0.0
-0.0408257653843524,0.0,0.0
-0.0639519326176605,0.0,0.0
-0.053006685964475775,0.0,0.0
-0.0113088304050527,0.0,0.0
-0.040226761671323795,0.0,0.0
-0.074759407166961,0.0,0.0
-0.0525995053230883,0.0,0.0
-0.027011631138544098,0.0,0.0
-0.0111149130326563,0.0,0.0
-0.0638533911258368,0.0,0.0
-0.0407140706156537,0.0,0.0
-0.06411813706312212,0.0,0.0
0.0878083238968649,0.0,0.0
0.0885427596945301,0.0,0.0
-0.0407983639957814,0.0,0.0
-0.040698129388319695,0.0,0.0
-0.04052008139869592,0.0,0.0
0.028216637528819595,0.0,0.0
-0.052840556542538386,0.0,0.0
-0.011215145096947645,0.0,0.0
0.05433782342974911,0.0,0.0
0.0070143143748951,0.0,0.0
-0.0110704329838275,0.0,0.0
-0.0273330109355991,0.0,0.0
0.08824584074536809,0.0,0.0
0.0545552962814059,0.0,0.0
-0.026873505836542678,0.0,0.0
0.0068337015980075196,0.0,0.0
0.0284653176234255,0.0,0.0
0.0066033418665664,0.0,0.0
-0.0114744798035929,0.0,0.0
0.0278103711571607,0.0,0.0
-0.0399526733978822,0.0,0.0
-0.07425872496152373,0.0,0.0
-0.011298193595205501,0.0,0.0
0.08783450710685439,0.0,0.0
-0.0106024457759742,0.0,0.0
-0.0118994289401866,0.0,0.0
-0.040826565847209395,0.0,0.0
0.0287872613684981,0.0,0.0
-0.0113551065679173,0.0,0.0
-0.0406034134604441,0.0,0.0
0.0072873287946708,0.0,0.0
-0.06406270612291207,0.0,0.0
-0.040975093351596395,0.0,0.0
0.0882222693712932,0.0,0.0
-0.04055631140301931,0.0,0.0
-0.0929927043252172,0.0,0.0
0.0075679822622836,0.0,0.0
-0.0530576256659075,0.0,0.0
0.0283645444996494,0.0,0.0
-0.011280554165892992,0.0,0.0
0.006803842235326001,0.0,0.0
0.0279007821334838,0.0,0.0
-0.0735251932609058,0.0,0.0
0.08759272154697549,0.0,0.0
-0.01120828616660508,0.0,0.0
-0.0110612349725867,0.0,0.0
0.0875622149474485,0.0,0.0
-0.040574745573055675,0.0,0.0
-0.052162646519904196,0.0,0.0
0.0539391910195866,0.0,0.0
-0.0406596950911249,0.0,0.0
-0.040776116977648595,0.0,0.0
0.0286221129745101,0.0,0.0
-0.0402655793514439,0.0,0.0
-0.0648371981246414,0.0,0.0
-0.0525293564204663,0.0,0.0
-0.0110820508216241,0.0,0.0
0.0539257319264812,0.0,0.0
-0.0110603143449322,0.0,0.0
0.0283229223384632,0.0,0.0
0.0069524021651345,0.0,0.0
0.007063971682695,0.0,0.0
-0.053121920826254394,0.0,0.0
-0.07434104547727867,0.0,0.0
0.00680238944928292,0.0,0.0
-0.0270634088145951,0.0,0.0
-0.0103948366103883,0.0,0.0
0.0874131648215616,0.0,0.0
0.0544303357005458,0.0,0.0
-0.011379468232168,0.0,0.0
-0.0107464019317179,0.0,0.0
-0.0269660797792196,0.0,0.0
-0.0530656042269818,0.0,0.0
-0.01112804787154646,0.0,0.0
-0.010877048405612301,0.0,0.0
-0.0266887782100836,0.0,0.0
-0.011418977018821401,0.0,0.0
-0.0110638245557611,0.0,0.0
-0.027298285216517698,0.0,0.0
-0.0265597313903181,0.0,0.0
-0.0407170715566267,0.0,0.0
-0.0743396893317076,0.0,0.0
-0.07376683258849161,0.0,0.0
0.0067293960106624,0.0,0.0
-0.026579066478438898,0.0,0.0
-0.011593752584041,0.0,0.0
0.0070680814459259,0.0,0.0
-0.0263381970956664,0.0,0.0
-0.0536842221410735,0.0,0.0
-0.0916740914974662,0.0,0.0
-0.027105006815663198,0.0,0.0
-0.0115987352904829,0.0,0.0
0.0283110756153382,0.0,0.0
-0.06412507419595191,0.0,0.0
0.0549957473126615,0.0,0.0
-0.0115107562207746,0.0,0.0
-0.0741152577302733,0.0,0.0
-0.05295347775512199,0.0,0.0
-0.026396374659817798,0.0,0.0
-0.0843163447581631,0.0,0.0
0.2171243577540162,0.0,0.0
0.0066937426702082,0.0,0.0
-0.08363815689417192,0.0,0.0
0.0278457231319325,0.0,0.0
0.006923884960587312,0.0,0.0
-0.011265732569290667,0.0,0.0
-0.0402473950478911,0.0,0.0
0.0544854926141543,0.0,0.0
0.0067071025796713,0.0,0.0
-0.0114815510886569,0.0,0.0
0.0286044519282499,0.0,0.0
0.0072117762909197,0.0,0.0
0.0062468491527493,0.0,0.0
0.006825337746630393,0.0,0.0
-0.05288490116754792,0.0,0.0
0.0283376167765498,0.0,0.0
0.0280228148895175,0.0,0.0
-0.0527575678087829,0.0,0.0
0.006894582552205022,0.0,0.0
-0.0116582918887382,0.0,0.0
-0.0524859616695698,0.0,0.0
-0.011405864432671501,0.0,0.0
0.0070226248196955995,0.0,0.0
-0.04065283552498976,0.0,0.0
-0.026838351593263005,0.0,0.0
0.0067415180319741995,0.0,0.0
0.0284492123616061,0.0,0.0
-0.011690195960353901,0.0,0.0
-0.0400595291492618,0.0,0.0
0.0070812576113336995,0.0,0.0
-0.011151343947434663,0.0,0.0
-0.0643972951465889,0.0,0.0
0.0285300413079706,0.0,0.0
-0.0270690781770223,0.0,0.0
0.028214486642524742,0.0,0.0
-0.0642457069367265,0.0,0.0
-0.026592549095869798,0.0,0.0
-0.026809503140782145,0.0,0.0
-0.040194196375426,0.0,0.0
-0.02705117998013,0.0,0.0
-0.064336020636785,0.0,0.0
-0.026609789247442797,0.0,0.0
-0.026525300678993297,0.0,0.0
-0.053111589196845194,0.0,0.0
0.0540533068864263,0.0,0.0
-0.0402157001520339,0.0,0.0
-0.052734185900896596,0.0,0.0
-0.02682541575745008,0.0,0.0
0.0065008343006347,0.0,0.0
0.028689714256268,0.0,0.0
-0.0533348922664518,0.0,0.0
-0.052711667399332494,0.0,0.0
-0.0638910586571813,0.0,0.0
-0.0644625147493457,0.0,0.0
-0.05294344749139523,0.0,0.0
-0.0109673538403672,0.0,0.0
-0.08358269352854032,0.0,0.0
-0.0408325874387254,0.0,0.0
-0.011137495749270832,0.0,0.0
-0.0108213758642222,0.0,0.0
-0.0408448881177518,0.0,0.0
-0.011410220247630401,0.0,0.0
-0.026833742732857626,0.0,0.0
0.0884424360761074,0.0,0.0
-0.040600249756570846,0.0,0.0
0.0066285332401326,0.0,0.0
-0.0531846697390491,0.0,0.0
-0.0638466733414467,0.0,0.0
-0.02679242765948716,0.0,0.0
-0.026404337961870198,0.0,0.0
0.028106226425337996,0.0,0.0
0.028228246465520086,0.0,0.0
-0.0925522984352348,0.0,0.0
-0.052016077256660694,0.0,0.0
-0.0272516269423131,0.0,0.0
-0.0838133082128057,0.0,0.0
-0.010951005705782701,0.0,0.0
0.05420220505788675,0.0,0.0
0.0065614761968225,0.0,0.0
-0.0403778037353609,0.0,0.0
0.08797719294902523,0.0,0.0
-0.040773361452611095,0.0,0.0
-0.0110622547838834,0.0,0.0
-0.0265735134660537,0.0,0.0
-0.0744304372780975,0.0,0.0
-0.0533143148396315,0.0,0.0
0.0285718236888867,0.0,0.0
-0.027000416393242598,0.0,0.0
0.028269451546774377,0.0,0.0
-0.074376511258922,0.0,0.0
-0.0528402742506333,0.0,0.0
-0.011171930911143622,0.0,0.0
-0.0404128174684806,0.0,0.0
-0.052540999689966,0.0,0.0
-0.0115155806148642,0.0,0.0
0.0065977259107158,0.0,0.0
-0.04053296064896931,0.0,0.0
-0.052501155204830896,0.0,0.0
-0.0532622663159419,0.0,0.0
-0.011093608894918195,0.0,0.0
-0.040468891194988,0.0,0.0
-0.053206812487198996,0.0,0.0
-0.025880219806177298,0.0,0.0
-0.0533769448592139,0.0,0.0
0.0540155395356468,0.0,0.0
-0.10018177882105049,0.0,0.0
0.05433336207322206,0.0,0.0
0.006775773264547028,0.0,0.0
-0.0642527133709474,0.0,0.0
0.08854532575337909,0.0,0.0
0.0275835330808148,0.0,0.0
0.0883078445092602,0.0,0.0
-0.0270102972457133,0.0,0.0
-0.0109326548245742,0.0,0.0
0.0069919980553712,0.0,0.0
-0.04066423274276143,0.0,0.0
-0.052408639119278594,0.0,0.0
-0.027464510643134498,0.0,0.0
-0.0744556534475744,0.0,0.0
0.0550369040736798,0.0,0.0
0.0062961275281721,0.0,0.0
-0.040999080534018,0.0,0.0
-0.026330037333707097,0.0,0.0
0.0546287036209955,0.0,0.0
-0.0530515786426884,0.0,0.0
-0.06430364289969799,0.0,0.0
-0.0266404675109661,0.0,0.0
-0.0108189948210137,0.0,0.0
0.0538255322876114,0.0,0.0
-0.06392790220134349,0.0,0.0
-0.053193219877651896,0.0,0.0
-0.06404123350014052,0.0,0.0
0.054559564356989,0.0,0.0
-0.02690862066068245,0.0,0.0
0.006824363076606742,0.0,0.0
0.0284032375644239,0.0,0.0
0.006919544404650281,0.0,0.0
-0.0922481238211609,0.0,0.0
-0.0110400980482968,0.0,0.0
-0.0113480600787639,0.0,0.0
-0.011480275052950701,0.0,0.0
0.0288544093301471,0.0,0.0
0.0540379613967388,0.0,0.0
-0.0407729456442644,0.0,0.0
-0.08374157745824701,0.0,0.0
-0.026458799954189798,0.0,0.0
-0.08358406048258524,0.0,0.0
-0.026887920525894424,0.0,0.0
1.693879311152586,0.0,0.0
0.0544807127255452,0.0,0.0
-0.026724432186330322,0.0,0.0
-0.0536611733884985,0.0,0.0
-0.0104347459463666,0.0,0.0
-0.041002204818751296,0.0,0.0
-0.0741181105315754,0.0,0.0
-0.02672745156528813,0.0,0.0
-0.0266598064138424,0.0,0.0
-0.05288698720299972,0.0,0.0
-0.0269549521375014,0.0,0.0
-0.026522597924739898,0.0,0.0
-0.0271249713384373,0.0,0.0
-0.02674958604813445,0.0,0.0
-0.026843033569814975,0.0,0.0
0.0283131718234713,0.0,0.0
-0.05287778982755148,0.0,0.0
-0.0408371937559604,0.0,0.0
0.0882857786920124,0.0,0.0
-0.052811398459071596,0.0,0.0
-0.0747392519064132,0.0,0.0
-0.02679376981762149,0.0,0.0
-0.0268558238091273,0.0,0.0
-0.0261936452022761,0.0,0.0
0.0540404784995592,0.0,0.0
-0.0113105273354461,0.0,0.0
0.028233062594306232,0.0,0.0
0.054636733681268604,0.0,0.0
-0.06424710122985229,0.0,0.0
-0.0113393834174379,0.0,0.0
1.6944796837270373,0.0,0.0
-0.06407375047580238,0.0,0.0
0.028064934876293,0.0,0.0
-0.0527477142953931,0.0,0.0
-0.0113678637460155,0.0,0.0
0.028129626771209157,0.0,0.0
-0.0265870660206683,0.0,0.0
-0.02675362460259644,0.0,0.0
-0.04050298366466067,0.0,0.0
0.0278018712461717,0.0,0.0
-0.026837273289048974,0.0,0.0
-0.0736064831568901,0.0,0.0
-0.05311023686602959,0.0,0.0
0.0065384903877127995,0.0,0.0
-0.0109888620675232,0.0,0.0
0.0880541003267623,0.0,0.0
-0.011213493943619908,0.0,0.0
-0.026882302662666124,0.0,0.0
-0.0408035107367086,0.0,0.0
0.05426830650495065,0.0,0.0
0.0069272044336424225,0.0,0.0
-0.06416180393324242,0.0,0.0
0.0283347073897081,0.0,0.0
-0.026699465247544497,0.0,0.0
-0.026874810482914846,0.0,0.0
-0.04052499162478376,0.0,0.0
0.0070568050287442,0.0,0.0
-0.040840360003004,0.0,0.0
-0.07431555210223735,0.0,0.0
-0.0638957412695259,0.0,0.0
0.0072477494350411,0.0,0.0
-0.053462056504390794,0.0,0.0
-0.026445815798140898,0.0,0.0
0.0545164563485456,0.0,0.0
0.0064199392318419,0.0,0.0
-0.0639240219592337,0.0,0.0
0.0066535930046351,0.0,0.0
0.0066002042301888,0.0,0.0
-0.0402843644789839,0.0,0.0
0.0286080803964984,0.0,0.0
-0.0407585449423494,0.0,0.0
-0.0116667053319365,0.0,0.0
0.0284348707884009,0.0,0.0
-0.011238919288855276,0.0,0.0
-0.0832519294330189,0.0,0.0
0.0279616478286594,0.0,0.0
0.2168141208577013,0.0,0.0
-0.040956679526922495,0.0,0.0
0.21653804128190213,0.0,0.0
-0.0408508295994029,0.0,0.0
-0.0401418859051938,0.0,0.0
-0.0407504614754996,0.0,0.0
0.0543994838656485,0.0,0.0
-0.04053870439912826,0.0,0.0
0.0278652851980041,0.0,0.0
-0.0527246808018401,0.0,0.0
-0.0740876745050247,0.0,0.0
-0.027144207878708398,0.0,0.0
-0.0402769950072003,0.0,0.0
-0.026650149360359497,0.0,0.0
-0.0116257812710022,0.0,0.0
-0.026544575366819197,0.0,0.0
-0.0401007335947235,0.0,0.0
-0.011433857108341,0.0,0.0
0.028178861912736587,0.0,0.0
0.054160096515377704,0.0,0.0
0.08811607102944019,0.0,0.0
-0.026915868696083298,0.0,0.0
-0.040602266490631526,0.0,0.0
-0.026623626637132698,0.0,0.0
0.028268096672788467,0.0,0.0
-0.05343027196178,0.0,0.0
-0.040476708900539796,0.0,0.0
-0.0108739431946563,0.0,0.0
0.08788904603007607,0.0,0.0
-0.052416007319476994,0.0,0.0
-0.0273108313114797,0.0,0.0
-0.0401782735860768,0.0,0.0
-0.0748792248216493,0.0,0.0
-0.052744008896242596,0.0,0.0
-0.0108946821127916,0.0,0.0
0.0283517142054046,0.0,0.0
0.0060541703042968,0.0,0.0
-0.05212242755294,0.0,0.0
0.0279780347465913,0.0,0.0
-0.0113158768942061,0.0,0.0
-0.0266683781693929,0.0,0.0
0.054516813663975,0.0,0.0
-0.026811012512364757,0.0,0.0
0.0066714301654397,0.0,0.0
-0.0746371824015684,0.0,0.0
-0.0264181988758856,0.0,0.0
0.21658232105606862,0.0,0.0
-0.07422646611764896,0.0,0.0
1.6936393000897951,0.0,0.0
-0.0998989089805073,0.0,0.0
-0.0269941690953611,0.0,0.0
0.0070782000848211,0.0,0.0
0.028318720385308402,0.0,0.0
-0.0265732031992751,0.0,0.0
