Mic_plus_fan,nasal,resp
-0.0402017100620296,0.0,0.0
-0.0605844762914157,0.0,0.0
-0.0162770557840865,0.0,0.0
-0.0402579389219263,0.0,0.0
-0.015452243978689897,0.0,0.0
0.014851105215075799,0.0,0.0
-0.1047503650062445,0.0,0.0
-0.0399297453358018,0.0,0.0
-0.0409466447025523,0.0,0.0
-0.0598769701242278,0.0,0.0
-0.0769067966293845,0.0,0.0
-0.0163600070060798,0.0,0.0
-0.04037022942827147,0.0,0.0
-0.0403246068601781,0.0,0.0
-0.07725657473777432,0.0,0.0
0.0150828013825182,0.0,0.0
-0.0604650439270303,0.0,0.0
-0.040435257657461976,0.0,0.0
0.0162848925043105,0.0,0.0
-0.1163853414482948,0.0,0.0
-0.0162440130079617,0.0,0.0
-0.0158599809385842,0.0,0.0
0.0149885018987817,0.0,0.0
-0.0601301846915074,0.0,0.0
-0.01605906476147772,0.0,0.0
-0.0601234026920669,0.0,0.0
-0.07767322169487101,0.0,0.0
-0.040721562685309604,0.0,0.0
0.0154979039994403,0.0,0.0
-0.0769626096809345,0.0,0.0
1.513901381253322,0.0,0.0
-0.0398956973716097,0.0,0.0
-0.0914998170246281,0.0,0.0
-0.040513153056866875,0.0,0.0
0.015367748357417025,0.0,0.0
-0.015867038872003997,0.0,0.0
-0.0404592715431719,0.0,0.0
-0.016126156137587177,0.0,0.0
-0.0768930418927297,0.0,0.0
-0.0407655156620905,0.0,0.0
-0.040354601646678936,0.0,0.0
0.015266149974873347,0.0,0.0
-0.10423607556803091,0.0,0.0
0.05959248707442008,0.0,0.0
0.0148901746690572,0.0,0.0
-0.0912563358059409,0.0,0.0
-0.06024134920919508,0.0,0.0
0.013805955040868699,0.0,0.0
-0.059114054633777405,0.0,0.0
-0.039986338504846404,0.0,0.0
-0.016310825906921598,0.0,0.0
-0.0768930342632188,0.0,0.0
-0.0775576282460777,0.0,0.0
-0.060042242497768704,0.0,0.0
-0.040771581759087,0.0,0.0
-0.060352809370432074,0.0,0.0
0.05966177574968266,0.0,0.0
-0.10378192956462311,0.0,0.0
-0.0607309285688247,0.0,0.0
0.058740497043647796,0.0,0.0
-0.0396750748035163,0.0,0.0
-0.0605813494635121,0.0,0.0
-0.0157915969961615,0.0,0.0
-0.060613811761012104,0.0,0.0
-0.060386432625181445,0.0,0.0
-0.0767467135948736,0.0,0.0
-0.0165718995062705,0.0,0.0
-0.0400567016695675,0.0,0.0
0.015403340661783648,0.0,0.0
1.5144323233707655,0.0,0.0
-0.11617086826602588,0.0,0.0
-0.040841469350959,0.0,0.0
0.0155728442349379,0.0,0.0
-0.016063840835331383,0.0,0.0
-0.10432812688920791,0.0,0.0
0.015181002089519498,0.0,0.0
-0.09196281707549141,0.0,0.0
-0.06024774718991784,0.0,0.0
-0.0599276764897831,0.0,0.0
0.015193284966353799,0.0,0.0
-0.0606856442423834,0.0,0.0
0.05954763000059184,0.0,0.0
0.0600690288714242,0.0,0.0
-0.1264911011071761,0.0,0.0
-0.0402667103163466,0.0,0.0
-0.0406888791319921,0.0,0.0
-0.040250277621349,0.0,0.0
-0.06030590504449936,0.0,0.0
0.0156067078192821,0.0,0.0
-0.060630144000782205,0.0,0.0
-0.07718604563119005,0.0,0.0
0.015185402409959,0.0,0.0
0.015899268410314898,0.0,0.0
-0.09219517319563081,0.0,0.0
0.059390739916413,0.0,0.0
0.1351331381275939,0.0,0.0
-0.0910158377260345,0.0,0.0
-0.04044547547999955,0.0,0.0
-0.0405376774840177,0.0,0.0
-0.0915163806928969,0.0,0.0
-0.0406029632092027,0.0,0.0
-0.0158308527373685,0.0,0.0
-0.0607484045994445,0.0,0.0
-0.015512131189086398,0.0,0.0
-0.0400943609356086,0.0,0.0
0.0144881668360926,0.0,0.0
-0.060038629924334605,0.0,0.0
1.5139988247313618,0.0,0.0
-0.09173227677895779,0.0,0.0
-0.1047163914297841,0.0,0.0
-0.015173742033164699,0.0,0.0
-0.0407138537002889,0.0,0.0
-0.07732012602080371,0.0,0.0
-0.015957922242213297,0.0,0.0
-0.016036024909998864,0.0,0.0
-0.0775912508650345,0.0,0.0
-0.06028874818175427,0.0,0.0
0.015416380131786955,0.0,0.0
-0.015614997977825298,0.0,0.0
-0.09170296864844228,0.0,0.0
1.5139030730973748,0.0,0.0
-0.10465339582946878,0.0,0.0
-0.0766654961792433,0.0,0.0
-0.0405493868759457,0.0,0.0
-0.0407173187698446,0.0,0.0
-0.04052739099588165,0.0,0.0
-0.0403064378156472,0.0,0.0
-0.0402867276099047,0.0,0.0
-0.07674941952809,0.0,0.0
-0.0406303512461296,0.0,0.0
0.0591881853018304,0.0,0.0
-0.0601965595293803,0.0,0.0
0.05953078849096594,0.0,0.0
1.5144368107947883,0.0,0.0
-0.1163031925965362,0.0,0.0
-0.09135550482504011,0.0,0.0
0.015262581906919835,0.0,0.0
-0.016168971045651497,0.0,0.0
-0.0767224581079837,0.0,0.0
0.015232314365402599,0.0,0.0
-0.060500605713353105,0.0,0.0
-0.0914378202544544,0.0,0.0
-0.0769858008510472,0.0,0.0
0.0145990687714452,0.0,0.0
-0.0400579548167408,0.0,0.0
-0.0157006055412138,0.0,0.0
-0.0407459783919295,0.0,0.0
-0.0918480965699092,0.0,0.0
-0.039771413909846204,0.0,0.0
-0.061089198322900204,0.0,0.0
-0.060320422096456335,0.0,0.0
-0.059917353125677406,0.0,0.0
-0.040459570365684046,0.0,0.0
-0.11619295061388071,0.0,0.0
-0.0401211748518365,0.0,0.0
-0.06041969220657561,0.0,0.0
0.0154694897932909,0.0,0.0
-0.07781826632751,0.0,0.0
0.0597883124603461,0.0,0.0
-0.0163893481978094,0.0,0.0
-0.1158468416644644,0.0,0.0
-0.015679619299765198,0.0,0.0
-0.016045552897588196,0.0,0.0
-0.0600747601092231,0.0,0.0
0.015246387634139399,0.0,0.0
0.059690989147103884,0.0,0.0
-0.0775046107744977,0.0,0.0
-0.0766033226587326,0.0,0.0
-0.016547329302054,0.0,0.0
0.059899513218210895,0.0,0.0
-0.1047729451796887,0.0,0.0
0.13533440399061875,0.0,0.0
-0.0408215874812202,0.0,0.0
-0.0913872900034435,0.0,0.0
-0.060411843347187494,0.0,0.0
-0.01605526017868481,0.0,0.0
-0.0768989477699963,0.0,0.0
-0.077210586588948,0.0,0.0
-0.0603421426783337,0.0,0.0
-0.0772707878808785,0.0,0.0
-0.015731827407392197,0.0,0.0
-0.0606973485479707,0.0,0.0
-0.060767419248105504,0.0,0.0
-0.0599643744374447,0.0,0.0
-0.015851212723126798,0.0,0.0
-0.104737670135819,0.0,0.0
-0.0602093376886336,0.0,0.0
0.05969530935767839,0.0,0.0
0.13580368249320002,0.0,0.0
-0.07727844600249291,0.0,0.0
0.015100767609216399,0.0,0.0
0.014929399256427799,0.0,0.0
-0.1159654665722745,0.0,0.0
-0.03992842352303,0.0,0.0
0.134895366962059,0.0,0.0
-0.0606300111201332,0.0,0.0
0.0160152700379439,0.0,0.0
0.13548417065474222,0.0,0.0
-0.10461053895909417,0.0,0.0
-0.07713766690226659,0.0,0.0
-0.0167600750358857,0.0,0.0
-0.015993583847970942,0.0,0.0
-0.0769397567524739,0.0,0.0
0.0597965542395481,0.0,0.0
-0.0775601110160988,0.0,0.0
-0.0601636235664088,0.0,0.0
-0.015992627615932082,0.0,0.0
0.059810544855249594,0.0,0.0
-0.07711682689311117,0.0,0.0
0.1348967860510954,0.0,0.0
0.1355991569216225,0.0,0.0
-0.11612433778612964,0.0,0.0
0.0155685939615471,0.0,0.0
-0.040563779312557204,0.0,0.0
-0.060265549382130655,0.0,0.0
-0.04038458308153563,0.0,0.0
0.015551395772284399,0.0,0.0
-0.0604510405954772,0.0,0.0
-0.0601992622836337,0.0,0.0
-0.0606653058735728,0.0,0.0
0.059739655254272994,0.0,0.0
-0.0769923959274694,0.0,0.0
1.5143049194390243,0.0,0.0
-0.0405411228440035,0.0,0.0
-0.0409447424111559,0.0,0.0
-0.0401807937577647,0.0,0.0
0.0600228874965863,0.0,0.0
-0.0775190146553756,0.0,0.0
-0.07686119440665361,0.0,0.0
0.0151849948669158,0.0,0.0
-0.09182373172669564,0.0,0.0
-0.015965292349789308,0.0,0.0
0.0154893780209555,0.0,0.0
0.1356980817963713,0.0,0.0
-0.060263809853634435,0.0,0.0
1.5137944358551887,0.0,0.0
-0.0912481296311233,0.0,0.0
-0.0916107984340531,0.0,0.0
-0.0406683398527265,0.0,0.0
-0.0406136470677007,0.0,0.0
-0.07725117749457094,0.0,0.0
0.0150716915429922,0.0,0.0
-0.0156960081250748,0.0,0.0
-0.09172955367934181,0.0,0.0
-0.0402457126306316,0.0,0.0
-0.016263365898274797,0.0,0.0
-0.01613077707805156,0.0,0.0
-0.040364450709520674,0.0,0.0
0.0602163102223562,0.0,0.0
-0.0920666464541949,0.0,0.0
-0.0919361188735128,0.0,0.0
-0.015661433724627197,0.0,0.0
-0.040703014072609,0.0,0.0
-0.06055130508519,0.0,0.0
0.015673573489026,0.0,0.0
-0.0604549774231265,0.0,0.0
-0.07718309173886789,0.0,0.0
-0.0767282431846603,0.0,0.0
0.0592632889360208,0.0,0.0
-0.0159109473433043,0.0,0.0
0.059349058626516994,0.0,0.0
1.514529643505045,0.0,0.0
-0.1160141860860203,0.0,0.0
-0.0164657780953196,0.0,0.0
0.0155214054363316,0.0,0.0
-0.0161896673656841,0.0,0.0
-0.0399051223608012,0.0,0.0
-0.016238011126015698,0.0,0.0
-0.076901740806796,0.0,0.0
-0.0773968668208851,0.0,0.0
-0.060374469552014434,0.0,0.0
0.135568344505865,0.0,0.0
-0.10517581578318301,0.0,0.0
0.1357005346841412,0.0,0.0
0.05965995038918827,0.0,0.0
-0.10461465380866565,0.0,0.0
-0.0600889440058687,0.0,0.0
-0.016196033556777897,0.0,0.0
-0.0163600241724794,0.0,0.0
-0.07719732204837172,0.0,0.0
-0.0403057969367276,0.0,0.0
-0.0767906195230036,0.0,0.0
-0.0774586963776105,0.0,0.0
-0.0401614980887837,0.0,0.0
-0.0772335158125181,0.0,0.0
-0.07726121665939381,0.0,0.0
1.5138757753429943,0.0,0.0
-0.060288992326104615,0.0,0.0
-0.0911069239140765,0.0,0.0
-0.0158710863275621,0.0,0.0
-0.06040126185129472,0.0,0.0
-0.0774908719326574,0.0,0.0
-0.0402632573268499,0.0,0.0
0.05965504969998911,0.0,0.0
-0.0918742473544772,0.0,0.0
-0.060556191786952505,0.0,0.0
-0.060709567845547104,0.0,0.0
0.0162300458574806,0.0,0.0
-0.016311207382469,0.0,0.0
1.5143129889184375,0.0,0.0
-0.060020146798269704,0.0,0.0
-0.0923798683966684,0.0,0.0
0.0156120541990792,0.0,0.0
-0.015971669349356968,0.0,0.0
-0.060433155114436546,0.0,0.0
-0.04044223993156487,0.0,0.0
-0.0401088843454913,0.0,0.0
-0.060134499815741205,0.0,0.0
-0.0775857150190489,0.0,0.0
-0.0156480051495656,0.0,0.0
-0.016293496108595,0.0,0.0
-0.0408028417728201,0.0,0.0
1.5146953272363843,0.0,0.0
-0.1264197702661497,0.0,0.0
-0.1264593248298688,0.0,0.0
0.0147434954136974,0.0,0.0
-0.015541766116987498,0.0,0.0
-0.07725047939431917,0.0,0.0
0.015297746322880773,0.0,0.0
-0.07710567763444531,0.0,0.0
-0.07639305969492201,0.0,0.0
-0.0780855617930374,0.0,0.0
0.01535036070196574,0.0,0.0
-0.0158031194650713,0.0,0.0
-0.0405459777561369,0.0,0.0
0.1352094192496407,0.0,0.0
-0.10382363437884451,0.0,0.0
-0.0607517622200544,0.0,0.0
-0.016036497939677662,0.0,0.0
-0.060576549865333,0.0,0.0
-0.0398460674028907,0.0,0.0
-0.0408357656557326,0.0,0.0
-0.060381349463512105,0.0,0.0
-0.0918565271795071,0.0,0.0
-0.0403464654090451,0.0,0.0
0.0154830239099207,0.0,0.0
-0.0773070598475121,0.0,0.0
0.13519076573116462,0.0,0.0
0.0601509240419437,0.0,0.0
-0.0605713586189252,0.0,0.0
-0.0403102017077151,0.0,0.0
0.015262903617964825,0.0,0.0
-0.0161840857426328,0.0,0.0
-0.07680472966771,0.0,0.0
0.0148420528003356,0.0,0.0
-0.0914309295344829,0.0,0.0
-0.10481240691769131,0.0,0.0
-0.0403561822270304,0.0,0.0
-0.0158456463590974,0.0,0.0
-0.0772920386120399,0.0,0.0
0.13526475736413418,0.0,0.0
-0.0405682336753658,0.0,0.0
-0.0911555474231429,0.0,0.0
-0.0605439572303542,0.0,0.0
-0.0604437226228925,0.0,0.0
-0.07709804939508212,0.0,0.0
-0.060300940776042304,0.0,0.0
0.015429033039902212,0.0,0.0
-0.06036490087370005,0.0,0.0
-0.07712030658589619,0.0,0.0
-0.0402628396111255,0.0,0.0
-0.040311702178201604,0.0,0.0
-0.0608593491328999,0.0,0.0
1.5145910591608014,0.0,0.0
-0.09148372193549001,0.0,0.0
-0.09181310699690748,0.0,0.0
-0.01607743853121908,0.0,0.0
-0.0401437740990581,0.0,0.0
-0.0774146734636459,0.0,0.0
-0.060624235580345305,0.0,0.0
0.014980543683069999,0.0,0.0
-0.059698266632455005,0.0,0.0
-0.07717739058681174,0.0,0.0
-0.0161734489327856,0.0,0.0
0.015237213783016599,0.0,0.0
0.060210062288682094,0.0,0.0
1.5135810778531034,0.0,0.0
-0.10484659666362861,0.0,0.0
-0.0911435798994278,0.0,0.0
-0.0405963757622914,0.0,0.0
-0.0404405201126386,0.0,0.0
-0.0767306865355415,0.0,0.0
0.015358289035426232,0.0,0.0
-0.07755306134798261,0.0,0.0
-0.0600627747833158,0.0,0.0
-0.060301904637592114,0.0,0.0
-0.01676867730948,0.0,0.0
-0.039709171723737,0.0,0.0
-0.040567300331859804,0.0,0.0
0.0598092300361962,0.0,0.0
-0.04052182336026709,0.0,0.0
-0.0772141730948863,0.0,0.0
-0.0606167961713781,0.0,0.0
-0.015336983685208099,0.0,0.0
-0.0606923226076335,0.0,0.0
0.059604221898051216,0.0,0.0
-0.0770433655111525,0.0,0.0
-0.0408143426247822,0.0,0.0
-0.04041185222525018,0.0,0.0
0.016106943062536398,0.0,0.0
-0.0775189389960587,0.0,0.0
0.015282462505073494,0.0,0.0
0.015166040618549799,0.0,0.0
-0.0913087282934158,0.0,0.0
-0.0600111725860167,0.0,0.0
-0.016829453357901997,0.0,0.0
-0.015673017229624598,0.0,0.0
-0.0403233200159982,0.0,0.0
0.014987727503420499,0.0,0.0
-0.1159893469415428,0.0,0.0
-0.0770270307282121,0.0,0.0
0.0154545124275068,0.0,0.0
-0.0402131823033256,0.0,0.0
-0.060540082074585,0.0,0.0
0.13522231375893592,0.0,0.0
-0.06038325111911598,0.0,0.0
-0.1163690238317541,0.0,0.0
0.016143158443630498,0.0,0.0
-0.0165973788938751,0.0,0.0
-0.0916086825163501,0.0,0.0
-0.016254723569748098,0.0,0.0
-0.015621657269297998,0.0,0.0
-0.0773247927383338,0.0,0.0
-0.0405752788929341,0.0,0.0
-0.060277803648298864,0.0,0.0
0.0156609466484065,0.0,0.0
-0.0602151164073844,0.0,0.0
0.1350809173041154,0.0,0.0
-0.0770459550943269,0.0,0.0
-0.0608246234138185,0.0,0.0
-0.0158115691484466,0.0,0.0
-0.016188164352027197,0.0,0.0
-0.016151479756009904,0.0,0.0
-0.015578623012793898,0.0,0.0
-0.0772886193195499,0.0,0.0
-0.0601054046757397,0.0,0.0
-0.0775758831226068,0.0,0.0
-0.015843058683300697,0.0,0.0
0.015823215537804,0.0,0.0
-0.0168278829502318,0.0,0.0
0.0602376989205074,0.0,0.0
-0.07746371977477741,0.0,0.0
-0.040840004484857,0.0,0.0
-0.0402980161071454,0.0,0.0
0.01529592096238638,0.0,0.0
-0.059630007941170404,0.0,0.0
0.05930175184388169,0.0,0.0
-0.060201548593747906,0.0,0.0
-0.09178490196651659,0.0,0.0
-0.0400142262747403,0.0,0.0
-0.0167630289282079,0.0,0.0
-0.059699827503236505,0.0,0.0
0.0151958529325805,0.0,0.0
0.015328409327382185,0.0,0.0
-0.0920851181359934,0.0,0.0
-0.04035326902543329,0.0,0.0
-0.016140987906870765,0.0,0.0
-0.0157184878432916,0.0,0.0
-0.0158657622005053,0.0,0.0
0.0152092128420436,0.0,0.0
-0.0606313068654093,0.0,0.0
-0.0767455011384254,0.0,0.0
-0.0599738642774792,0.0,0.0
0.13471085868403962,0.0,0.0
-0.06036030282176851,0.0,0.0
0.015384688414892675,0.0,0.0
-0.0402714749459338,0.0,0.0
-0.0773271381771578,0.0,0.0
-0.060175729057113506,0.0,0.0
-0.016016557577021577,0.0,0.0
-0.0922213106285546,0.0,0.0
-0.015629622478728098,0.0,0.0
0.015132130621347299,0.0,0.0
-0.1159422925685615,0.0,0.0
-0.09181169172262657,0.0,0.0
-0.04045620320818551,0.0,0.0
0.015243628294346499,0.0,0.0
-0.0914816289063198,0.0,0.0
1.513790310832936,0.0,0.0
-0.059805122383834605,0.0,0.0
-0.10437882053891161,0.0,0.0
-0.06030109972418706,0.0,0.0
0.0150237000117494,0.0,0.0
-0.0768199117587047,0.0,0.0
-0.0406869297919448,0.0,0.0
-0.04039460507995886,0.0,0.0
-0.0605124626091594,0.0,0.0
-0.0601188872931706,0.0,0.0
-0.016061340898910644,0.0,0.0
-0.0400313030276205,0.0,0.0
-0.0605775181774308,0.0,0.0
0.1350468737904713,0.0,0.0
-0.0915493904078076,0.0,0.0
-0.0768840136381075,0.0,0.0
-0.0162552500060035,0.0,0.0
-0.0406639617850273,0.0,0.0
-0.0767936681484201,0.0,0.0
0.015535403681544,0.0,0.0
-0.060351753954750884,0.0,0.0
-0.07751718102957761,0.0,0.0
-0.0598278640485939,0.0,0.0
0.0149346973159888,0.0,0.0
-0.0158553282084908,0.0,0.0
-0.015883313890441897,0.0,0.0
0.0592329934196301,0.0,0.0
-0.07719398350153923,0.0,0.0
-0.07694948437893301,0.0,0.0
-0.04039539155537912,0.0,0.0
-0.0774105554351116,0.0,0.0
-0.07711962628783664,0.0,0.0
-0.0156966312018023,0.0,0.0
-0.0920037443153886,0.0,0.0
-0.0406514894420045,0.0,0.0
0.015327669900612774,0.0,0.0
-0.015568107639329299,0.0,0.0
0.01534190783962755,0.0,0.0
0.0594051565131424,0.0,0.0
0.059359432854029,0.0,0.0
-0.104387866595726,0.0,0.0
-0.06031876585678796,0.0,0.0
0.0157570746716002,0.0,0.0
-0.016136851440351603,0.0,0.0
-0.06028933183934181,0.0,0.0
-0.016328271419497598,0.0,0.0
-0.0594342385049913,0.0,0.0
-0.0408694785572356,0.0,0.0
-0.0605344928220228,0.0,0.0
0.015586989348236099,0.0,0.0
-0.07725592495775856,0.0,0.0
1.514006098198466,0.0,0.0
0.0155643538608375,0.0,0.0
-0.10458228878743017,0.0,0.0
-0.0406104681048056,0.0,0.0
0.0154757402701354,0.0,0.0
-0.07693222642516791,0.0,0.0
-0.0406082415591938,0.0,0.0
-0.0164579756487898,0.0,0.0
-0.0913590175790392,0.0,0.0
-0.0605267545905434,0.0,0.0
-0.04033964017570922,0.0,0.0
0.059499461719012096,0.0,0.0
-0.0403499489165856,0.0,0.0
0.13532796341179318,0.0,0.0
-0.0769907854648668,0.0,0.0
-0.1157384377581548,0.0,0.0
-0.0163908359524443,0.0,0.0
0.0593743491837256,0.0,0.0
-0.06027855388354211,0.0,0.0
0.0600429473882472,0.0,0.0
0.0150073232664987,0.0,0.0
-0.104517802253517,0.0,0.0
-0.0602144844295608,0.0,0.0
0.015062777095241599,0.0,0.0
-0.039498071421099804,0.0,0.0
-0.0165206056683722,0.0,0.0
0.0150775351125861,0.0,0.0
-0.0915731556986191,0.0,0.0
-0.07712476794242325,0.0,0.0
-0.04050138072147357,0.0,0.0
-0.016244968604207998,0.0,0.0
-0.09115298136429391,0.0,0.0
-0.0166595447848748,0.0,0.0
0.0157105511854224,0.0,0.0
-0.0605366354430141,0.0,0.0
-0.0914956735643906,0.0,0.0
0.0154941083177435,0.0,0.0
-0.04050133939495593,0.0,0.0
0.015860950463162,0.0,0.0
0.058971415000973394,0.0,0.0
-0.1267285085993558,0.0,0.0
-0.0595888511801521,0.0,0.0
0.0147982377905444,0.0,0.0
-0.0408361871862125,0.0,0.0
-0.09126963849407191,0.0,0.0
-0.0400885650504581,0.0,0.0
-0.060469739891019,0.0,0.0
-0.1048448361539773,0.0,0.0
-0.0601668057082669,0.0,0.0
0.0599935132436426,0.0,0.0
-0.07763259772803391,0.0,0.0
-0.0159201574346041,0.0,0.0
0.13503826897370672,0.0,0.0
-0.11608726599243162,0.0,0.0
-0.0768985656586563,0.0,0.0
-0.040526472275604956,0.0,0.0
-0.07719365225360557,0.0,0.0
-0.060114340740438005,0.0,0.0
-0.015991595724576316,0.0,0.0
-0.0771309720064094,0.0,0.0
-0.060189853825049204,0.0,0.0
-0.040589329273138,0.0,0.0
-0.0407215442473248,0.0,0.0
-0.059663168974714804,0.0,0.0
0.059374469984315593,0.0,0.0
-0.0406100522964589,0.0,0.0
-0.09187602503052811,0.0,0.0
-0.015710637712318298,0.0,0.0
0.05965701874960637,0.0,0.0
-0.060414258723195224,0.0,0.0
-0.060522209945188504,0.0,0.0
-0.015870542089114398,0.0,0.0
-0.10452520796547753,0.0,0.0
-0.0779117093986425,0.0,0.0
0.0603777621182897,0.0,0.0
-0.016473297614151797,0.0,0.0
-0.0402959148126717,0.0,0.0
0.13539586033710027,0.0,0.0
-0.0601861446111432,0.0,0.0
-0.07713752321314372,0.0,0.0
-0.0405728037524239,0.0,0.0
-0.0600489361220407,0.0,0.0
-0.09206457249880211,0.0,0.0
-0.01600142380626295,0.0,0.0
-0.07720174652892918,0.0,0.0
-0.077036781243204,0.0,0.0
-0.040387464493503784,0.0,0.0
-0.0406743004081549,0.0,0.0
-0.0599992654625966,0.0,0.0
-0.0602295597074022,0.0,0.0
0.1348241073298014,0.0,0.0
-0.0917333709779863,0.0,0.0
-0.10465659958827452,0.0,0.0
-0.0398114968171986,0.0,0.0
-0.07741765151608611,0.0,0.0
-0.10473472069404491,0.0,0.0
-0.016010015271383366,0.0,0.0
-0.059989021572563306,0.0,0.0
-0.0605138569022852,0.0,0.0
-0.0604891391941903,0.0,0.0
-0.015647336931564997,0.0,0.0
-0.04043201956585698,0.0,0.0
-0.0405441568461906,0.0,0.0
0.1354837745559655,0.0,0.0
-0.09193088248583191,0.0,0.0
-0.09180121449671674,0.0,0.0
-0.0158389037787968,0.0,0.0
-0.040371476217518944,0.0,0.0
-0.07708095166104688,0.0,0.0
0.014972043772080999,0.0,0.0
-0.06036361148634978,0.0,0.0
-0.0765251487821781,0.0,0.0
-0.0605283981143602,0.0,0.0
-0.016372649741513798,0.0,0.0
-0.076970992606089,0.0,0.0
0.015456807002924499,0.0,0.0
0.05959901412103639,0.0,0.0
-0.10468307844181333,0.0,0.0
-0.0406406173889031,0.0,0.0
0.05960481509252745,0.0,0.0
-0.04034994955237818,0.0,0.0
-0.04052007302329703,0.0,0.0
0.0597793929262549,0.0,0.0
-0.09163906640790931,0.0,0.0
-0.06040114868021565,0.0,0.0
-0.040362098276978266,0.0,0.0
-0.015854335100482397,0.0,0.0
-0.0605859532375768,0.0,0.0
0.13524780713397727,0.0,0.0
-0.040254010359580504,0.0,0.0
-0.0767702658951712,0.0,0.0
-0.0608802177527214,0.0,0.0
-0.0400636674130634,0.0,0.0
-0.0769416736670997,0.0,0.0
-0.0164912008973847,0.0,0.0
0.0597714862097421,0.0,0.0
-0.10480648514561021,0.0,0.0
-0.040676949755831804,0.0,0.0
-0.015755457274384398,0.0,0.0
0.0600527659330452,0.0,0.0
-0.016229637737749898,0.0,0.0
0.1348331889910003,0.0,0.0
-0.060082707516461005,0.0,0.0
-0.07722104982742108,0.0,0.0
-0.0156986136030637,0.0,0.0
-0.016281430037030198,0.0,0.0
-0.0600100643995514,0.0,0.0
-0.016427772322323,0.0,0.0
-0.01601164353617826,0.0,0.0
-0.0920096857970397,0.0,0.0
-0.07671985390158001,0.0,0.0
0.059466209131336295,0.0,0.0
0.0154614794425878,0.0,0.0
-0.060284297633701064,0.0,0.0
1.5139779694631845,0.0,0.0
-0.0915561050132347,0.0,0.0
-0.015899464929327,0.0,0.0
-0.016396045636836897,0.0,0.0
-0.0157480878026008,0.0,0.0
-0.0601764875576603,0.0,0.0
-0.0408670504653763,0.0,0.0
-0.060070913564120004,0.0,0.0
-0.059846326829296304,0.0,0.0
0.0151041379456778,0.0,0.0
0.05962354744928338,0.0,0.0
-0.0604656587384542,0.0,0.0
-0.0158944726859965,0.0,0.0
0.1352074432063051,0.0,0.0
-0.12653442401351114,0.0,0.0
-0.0601499648344335,0.0,0.0
-0.060249481632073436,0.0,0.0
-0.0409399466277323,0.0,0.0
-0.0403138155527343,0.0,0.0
0.0156640518593625,0.0,0.0
-0.04048751154215463,0.0,0.0
-0.076666543329621,0.0,0.0
-0.0608371695087805,0.0,0.0
0.0157638840101216,0.0,0.0
-0.0777978904469373,0.0,0.0
1.5144680924254692,0.0,0.0
0.0599178259518647,0.0,0.0
-0.0915791270625213,0.0,0.0
-0.016856969824929798,0.0,0.0
0.0161471620295006,0.0,0.0
-0.060539543558270605,0.0,0.0
-0.0772980074327719,0.0,0.0
0.0154930344640775,0.0,0.0
-0.0915222045529209,0.0,0.0
-0.09175061367272956,0.0,0.0
-0.07734658516477261,0.0,0.0
-0.016448972825870697,0.0,0.0
-0.09135780003625041,0.0,0.0
0.05972039964022461,0.0,0.0
-0.04040427039874526,0.0,0.0
-0.0921754839710434,0.0,0.0
0.0158107279357593,0.0,0.0
